review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence,emotion,x,nmd_score,num_sentences,username,date,rating,source
410,0,"as my friend said, “if imelda wants to mother the philippines, she should ask tips from taylor swift”.",positive,0.9817241430282592,0.9817241430282592,1,0.9817241430282592,99.08620715141296,1,dlrosebyh,2023-09-08 00:00:00.000,70.0,ltbx
411,0,bakit si mike pa namatay pwede namang si imelda nlg.,negative,0.7624393105506897,0.7624393105506897,-2,-1.5248786211013794,26.24393105506897,1,woisobi,2023-09-07 00:00:00.000,80.0,ltbx
412,0,Absolutely fucking insane.,negative,0.88497394323349,0.88497394323349,-2,-1.76994788646698,40.02617200215657,3,filmsrlife,2023-09-05 00:00:00.000,100.0,ltbx
412,1,This is structured and essentially is a horror film.,positive,0.600323498249054,0.600323498249054,1,0.600323498249054,40.02617200215657,3,filmsrlife,2023-09-05 00:00:00.000,100.0,ltbx
412,2,A serial killer portrait.,positive,0.5711947083473206,0.5711947083473206,1,0.5711947083473206,40.02617200215657,3,filmsrlife,2023-09-05 00:00:00.000,100.0,ltbx
413,0,"Ein filmisches Porträt der Diktatorengattin, zu wesentlichen Teilen aber auch eine Aufarbeitung der Machtpolitik in den Philippinen, die bis ins Jetzt reinreicht.",positive,0.7145717144012451,0.7145717144012451,1,0.7145717144012451,90.05140960216522,3,magnus_opum,2023-09-04 00:00:00.000,60.0,ltbx
413,1,"Daher ist der (welt-)politische Erzählgehalt dieses Filmes ebenso gewichtig wie jener, der von der Figur Imelda Marcos handelt - was den Film für mich aber nicht weniger stimmig macht.",positive,0.7845758199691772,0.7845758199691772,1,0.7845758199691772,90.05140960216522,3,magnus_opum,2023-09-04 00:00:00.000,60.0,ltbx
413,2,"Das Publikum erhält ""nebenbei"" einfach noch eine ganze Menge relevanter Informationen über die Lage von Politik und Menschenrechten in diesem südostasiatischen Land.",positive,0.903937041759491,0.903937041759491,1,0.903937041759491,90.05140960216522,3,magnus_opum,2023-09-04 00:00:00.000,60.0,ltbx
414,0,"imelda, you gorgeous conniving bitch.",positive,0.9745209217071532,0.9745209217071532,1,0.9745209217071532,98.72604608535767,1,junaw,2023-09-02 00:00:00.000,100.0,ltbx
415,0,scary to think that he’s president now….,negative,0.6423625349998474,0.6423625349998474,-2,-1.2847250699996948,14.236253499984741,1,robbehrs,2023-08-31 00:00:00.000,90.0,ltbx
416,0,the devil is real and it's not just one person in this instance.,negative,0.6261986494064331,0.6261986494064331,-2,-1.2523972988128662,12.61986494064331,1,i_am_dylan,2023-08-29 00:00:00.000,80.0,ltbx
417,0,They raided the Marcos refrigerator.Fuck yeah bitch LFGGGGbtw imelda marcos looks like big mama from one piece.,positive,0.8373906016349792,0.8373906016349792,1,0.8373906016349792,24.86997097730636,2,leynard99,2023-08-23 00:00:00.000,80.0,ltbx
417,1,Eiichiro Oda reference goated.,negative,0.9212958812713624,0.9212958812713624,-2,-1.8425917625427248,24.86997097730636,2,leynard99,2023-08-23 00:00:00.000,80.0,ltbx
418,0,Those shoes though.,positive,0.6393218636512756,0.6393218636512756,1,0.6393218636512756,81.96609318256378,1,gusto_viv,2023-08-20 00:00:00.000,70.0,ltbx
419,0,A fascinating look into a brutal regime.,positive,0.972633421421051,0.972633421421051,1,0.972633421421051,99.14886951446533,2,soapyh,2023-08-20 00:00:00.000,40.0,ltbx
419,1,The practice of divine right to rule is still alive and well kids!,positive,0.9933213591575624,0.9933213591575624,1,0.9933213591575624,99.14886951446533,2,soapyh,2023-08-20 00:00:00.000,40.0,ltbx
420,0,Everybody should watch this.,positive,0.9921488761901855,0.9921488761901855,1,0.9921488761901855,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,1,"Heck, they should screen this one in schools!",positive,0.9086733460426332,0.9086733460426332,1,0.9086733460426332,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,2,Few thoughts I had after watching this docu:1.,positive,0.8708109259605408,0.8708109259605408,1,0.8708109259605408,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,3,Imelda truly was the power behind Ferdinand Marcos and is still the brains in her family’s current political power2.,positive,0.977938175201416,0.977938175201416,1,0.977938175201416,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,4,"Bongbong’s life story is very typical of that movie of an almost-neglected middle child of a busy, powerful, and rich parents always in his earnest to make them proud and has since poised himself to never disappoint his parents whom he craves one thing and one thing only: parental love3.",positive,0.990326464176178,0.990326464176178,1,0.990326464176178,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,5,Bongbong would make a better politician than Imee4.,positive,0.9343297481536864,0.9343297481536864,1,0.9343297481536864,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,6,Another Marcos cannot be allowed to hold the presidential seat5.,negative,0.8610528707504272,0.8610528707504272,-2,-1.7221057415008545,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,7,The Filipinos people lack better judgment; they need to be educated more of the atrocities of the Marcos regime6.,negative,0.7147822976112366,0.7147822976112366,-2,-1.4295645952224731,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,8,Imelda has a hold of those ill-gotten wealth and she’s just waiting for any of her children to be in the presidential seat so she can use them those money to redeem her family’s name7.,positive,0.9725921154022216,0.9725921154022216,1,0.9725921154022216,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
420,9,Marcos is and will NEVER be a hero.,negative,0.530242383480072,0.530242383480072,-2,-1.060484766960144,62.17332273721695,10,renonagasan,2023-08-17 00:00:00.000,100.0,ltbx
421,0,“I don’t have an answer for why we allow Imelda to even open her mouth.,positive,0.5007382035255432,0.5007382035255432,1,0.5007382035255432,75.03691017627716,1,damienbrocka,2023-08-14 00:00:00.000,50.0,ltbx
422,0,This woman is true horror.,negative,0.7160536646842957,0.7160536646842957,-2,-1.4321073293685913,21.605366468429565,1,calli_mari,2023-08-11 00:00:00.000,70.0,ltbx
423,0,The Marcoses are scum pieces of shit.,negative,0.6340031027793884,0.6340031027793884,-2,-1.2680062055587769,13.400310277938843,1,laxarian,2023-08-12 00:00:00.000,100.0,ltbx
424,0,huahuahua putangina talagaWatched this for a paper I'm writing and this just hurts post 2022 election.,negative,0.939761996269226,0.939761996269226,-2,-1.879523992538452,43.97619962692259,1,wilyamm,2023-08-04 00:00:00.000,80.0,ltbx
425,0,watching this hurts a lot more now that BBM has won the presidency.,positive,0.5118340253829956,0.5118340253829956,1,0.5118340253829956,28.579777479171753,2,navigayle,2023-08-04 00:00:00.000,80.0,ltbx
425,1,evil really does exist in this world.,negative,0.6843214631080627,0.6843214631080627,-2,-1.3686429262161255,28.579777479171753,2,navigayle,2023-08-04 00:00:00.000,80.0,ltbx
426,0,Incredible techniques that expose the Marcos family.,positive,0.9347380995750428,0.9347380995750428,1,0.9347380995750428,96.73690497875214,1,glenn_morris,2021-12-27 00:00:00.000,90.0,ltbx
427,0,"Was ultimately a more satisfying documentary at capturing not just the delusion of Imelda’s reframing of the martial law years of the Marcos Philippine dictatorship, but the horror of the rise of her children in modern government.",positive,0.9493070840835572,0.9493070840835572,1,0.9493070840835572,98.16827376683554,3,dumbrian,2023-08-02 00:00:00.000,80.0,ltbx
427,1,"Benefited from my having just seen Imelda (2003) and its extensive interview footage giving such clear insight into her mindset in 2003, the further spiral into delusion is even more striking checking back in circa the 2016 election cycle with her renewed confidence seeing her children dominate political discussion juxtaposed with the widening gap between the the rich and poor of the Philippines.",positive,0.9852153062820436,0.9852153062820436,1,0.9852153062820436,98.16827376683554,3,dumbrian,2023-08-02 00:00:00.000,80.0,ltbx
427,2,The contrast provided by footage from the creation and fall of Imelda’s Calauit Safari Park island is especially fascinating.,positive,0.9555740356445312,0.9555740356445312,1,0.9555740356445312,98.16827376683554,3,dumbrian,2023-08-02 00:00:00.000,80.0,ltbx
428,0,I am quite ambivalent towards this documentary.,negative,0.6056392192840576,0.6056392192840576,-2,-1.2112784385681152,55.412951608498894,6,ulric07,2023-08-02 00:00:00.000,60.0,ltbx
428,1,It is very well-made however I struggle to see the benefit of giving Imelda Marcos a platform to spout her shameless lies about her husband's totalitarian rule and juxtaposing it with the objective truth of history while somewhat giving off the impression that both outlooks are equal in their merit.,positive,0.9478750824928284,0.9478750824928284,1,0.9478750824928284,55.412951608498894,6,ulric07,2023-08-02 00:00:00.000,60.0,ltbx
428,2,Apparently some Marcos apologists enjoyed this movie because of that.,positive,0.9514901041984558,0.9514901041984558,1,0.9514901041984558,55.412951608498894,6,ulric07,2023-08-02 00:00:00.000,60.0,ltbx
428,3,"Still, I can sort of see the value of this work as an educational resource for the perspective of a foreigner wishing to know more about the history of this corrupt, kleptocratic family.",positive,0.9277665615081788,0.9277665615081788,1,0.9277665615081788,55.412951608498894,6,ulric07,2023-08-02 00:00:00.000,60.0,ltbx
428,4,"As a Filipino however, the way the documentary presents itself just rubs me the wrong way.",negative,0.9388085007667542,0.9388085007667542,-2,-1.8776170015335083,55.412951608498894,6,ulric07,2023-08-02 00:00:00.000,60.0,ltbx
428,5,"Nonetheless, I commend the documentary's objective of educating foreigners about the dire situation here in the Philippines where thieves are worshipped as idols and the corrupt elite manage to evade justice at every turn.",positive,0.9113178849220276,0.9113178849220276,1,0.9113178849220276,55.412951608498894,6,ulric07,2023-08-02 00:00:00.000,60.0,ltbx
429,0,"The Kingmaker - history was interesting: marcos not being buried for 30 years, the clout loving Imelda.",positive,0.9837620854377748,0.9837620854377748,1,0.9837620854377748,99.21501129865646,2,alyssalelis,2023-08-02 00:00:00.000,100.0,ltbx
429,1,"She's really all-show, keeping 10 billion away then fawning over children, giving them 1k, calling it ""candy money.",positive,0.984838366508484,0.984838366508484,1,0.984838366508484,99.21501129865646,2,alyssalelis,2023-08-02 00:00:00.000,100.0,ltbx
430,0,"This was so powerful, she is a trip.",positive,0.9945067763328552,0.9945067763328552,1,0.9945067763328552,99.72533881664276,1,mattasticgolden,2023-07-30 00:00:00.000,80.0,ltbx
431,0,fully cooked.,positive,0.9782007932662964,0.9782007932662964,1,0.9782007932662964,98.91003966331482,1,nutrageous,2023-07-30 15:58:36.703,10.0,ltbx
432,0,never fails to agitate me.,positive,0.929635524749756,0.929635524749756,1,0.929635524749756,96.4817762374878,1,geriebee,2023-07-30 00:00:00.000,80.0,ltbx
433,0,To rewatch this in a time where its worst nightmare bear rotten fruit is spine-chilling and disheartening.,negative,0.924034595489502,0.924034595489502,-2,-1.848069190979004,35.50118803977966,2,ciubalmarcus,2023-07-29 00:00:00.000,80.0,ltbx
433,1,"The Filipino people will never learn from their mistakes, their past, and the juggling of their fates shall continue in generations unless cognitive disassociation to idolatry and patronisation materialises.",negative,0.7859891653060913,0.7859891653060913,-2,-1.5719783306121826,35.50118803977966,2,ciubalmarcus,2023-07-29 00:00:00.000,80.0,ltbx
434,0,This was made to expose the dictatorship of Marcos’ family and the truth that every Filipinos of different generation must know.,positive,0.5343234539031982,0.5343234539031982,1,0.5343234539031982,76.71617269515991,1,filmer8,2021-05-29 00:00:00.000,100.0,ltbx
436,0,fucking shut the fuck up.,negative,0.6752933263778687,0.6752933263778687,-2,-1.3505866527557373,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,1,the fuck u mean u're gonna bring world peace.,positive,0.7427822351455688,0.7427822351455688,1,0.7427822351455688,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,2,go die in a hole.,negative,0.71345055103302,0.71345055103302,-2,-1.42690110206604,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,3,u disgust me.,negative,0.9639548659324646,0.9639548659324646,-2,-1.9279097318649292,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,4,fuck all the marcoses.,negative,0.9218356013298036,0.9218356013298036,-2,-1.8436712026596072,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,5,if there's one thing i absolutely despise in this world it's filthy rich people.,negative,0.5857686400413513,0.5857686400413513,-2,-1.1715372800827026,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,6,"especially those undeserving of it, and those that spend money with no regards to the well-being of the people around them.",negative,0.7677510380744934,0.7677510380744934,-2,-1.5355020761489868,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,7,"actually no, even if they're not rich, if they're as shitty as these marcoses, i'd hate them.",negative,0.6481073498725891,0.6481073498725891,-2,-1.2962146997451782,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,8,it's only so much worse that they're rich and powerful.,positive,0.8718960881233215,0.8718960881233215,1,0.8718960881233215,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,9,you think you can just topple on everyone in your path.,positive,0.6524189710617065,0.6524189710617065,1,0.6524189710617065,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,10,"i mean you've certainly done it, so many times, and you could do it again—and a million people will actually let you and support you—which is just so fucked up.",positive,0.9247726202011108,0.9247726202011108,1,0.9247726202011108,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,11,ambobo nung mga bumoto kay bongbong putangina pero like shit i cant blame them since biktima rin naman sila ng sistema pero puta pano naman yung mga aware.,negative,0.9441893696784972,0.9441893696784972,-2,-1.8883787393569944,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,12,na sinusuportahan parin ang mga gagong nasa upuan for whatever reasons.,negative,0.8932514190673828,0.8932514190673828,-2,-1.7865028381347656,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,13,tapos naging presidente nga yung deputang anak.,negative,0.7590700387954712,0.7590700387954712,-2,-1.5181400775909424,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,14,fuck you for being the cause of million filipinos' suffering.,negative,0.5403123497962952,0.5403123497962952,-2,-1.0806246995925903,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,15,fuck you for taking countless lives.,positive,0.7426332831382751,0.7426332831382751,1,0.7426332831382751,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,16,fuck you for being heartless and vain and arrogant and evil.,negative,0.6445019841194153,0.6445019841194153,-2,-1.2890039682388306,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,17,fuck you for existing.,negative,0.8109919428825378,0.8109919428825378,-2,-1.6219838857650757,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,18,"i apologize for my outburst, it just really angers me just how.",negative,0.5569100975990295,0.5569100975990295,-2,-1.113820195198059,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,19,"inhuman, these people could be.",negative,0.8536033630371094,0.8536033630371094,-2,-1.7072067260742188,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,20,"i may not know much about my own country's history but any sensible person can SEE just how these assholes raised to the top, and remained at the top, at the cost of other people's lives and suffering.",positive,0.6258043646812439,0.6258043646812439,1,0.6258043646812439,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,21,(putanginang isa pa yang si duterte.,negative,0.916654407978058,0.916654407978058,-2,-1.833308815956116,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,22,tas ayon ung anak naging vp fuck)di ko na lang talaga alam kahahantungan ng bansang to.,negative,0.9077754616737366,0.9077754616737366,-2,-1.8155509233474731,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,23,palagi na lang tayong lugmok sa ilalim ng walang sawang korapsyon.,negative,0.8766430616378784,0.8766430616378784,-2,-1.7532861232757568,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,24,the rich will only get richer and the poor will only get poorer.,negative,0.5630323886871338,0.5630323886871338,-2,-1.1260647773742676,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
436,25,nakakalungkot na nakakagalit.,negative,0.9300327301025392,0.9300327301025392,-2,-1.8600654602050783,0.7422161790040818,26,ravenvesper,2023-07-29 00:00:00.000,70.0,ltbx
437,0,such an eye-opener for me about how the marcoses live a very out-of-touch and lavish life.,positive,0.513055682182312,0.513055682182312,1,0.513055682182312,75.6527841091156,1,r4nunculus,2021-06-10 00:00:00.000,80.0,ltbx
438,0,pwedi n cgeh.,positive,0.7448844909667969,0.7448844909667969,1,0.7448844909667969,87.24422454833984,1,liravi,2023-07-23 00:00:00.000,60.0,ltbx
439,0,"Do Not Forgive Them, For They Know What They Do.",positive,0.9246625304222108,0.9246625304222108,1,0.9246625304222108,96.23312652111053,1,leedohyun,2020-07-01 00:00:00.000,90.0,ltbx
440,0,"“Imelda, they used to say, had an edifice complex.",positive,0.92226642370224,0.92226642370224,1,0.92226642370224,96.87894880771637,2,ray63085,2023-07-08 00:00:00.000,90.0,ltbx
440,1,She loved buildings.”.,positive,0.9528915286064148,0.9528915286064148,1,0.9528915286064148,96.87894880771637,2,ray63085,2023-07-08 00:00:00.000,90.0,ltbx
441,0,"Ehh this was kinda boring, it dragged at times.",negative,0.8530937433242798,0.8530937433242798,-2,-1.7061874866485596,47.57623871167501,3,juliao_o,2023-07-04 00:00:00.000,40.0,ltbx
441,1,The victim’s stories of the abuse during martial law was really heartbreaking to hear.,positive,0.5819223523139954,0.5819223523139954,1,0.5819223523139954,47.57623871167501,3,juliao_o,2023-07-04 00:00:00.000,40.0,ltbx
441,2,Probably one of the most effective parts of the documentary.,positive,0.9788394570350648,0.9788394570350648,1,0.9788394570350648,47.57623871167501,3,juliao_o,2023-07-04 00:00:00.000,40.0,ltbx
442,0,"Watching the documentary, I am simply in disbelief that the side of the Marcos family here was supposed to be painted as if they were actually something good that happened to the Philippines.",negative,0.695042610168457,0.695042610168457,-2,-1.390085220336914,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,1,"When in fact, watching this whole documentary, I just learned even more about the atrocious things they have done and thus have manifested even greater anger towards their name and family—naïvely thinking that I already knew enough about their history and was also already angry enough back then.",positive,0.6155944466590881,0.6155944466590881,1,0.6155944466590881,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,2,I have to say though that the documentary shows more than simply just the story of the Marcos family and their history.,positive,0.9533032178878784,0.9533032178878784,1,0.9533032178878784,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,3,"After watching it, I now have realized for sure as well that the Filipino people are too forgiving, too forgetful, and too naïve.",positive,0.8442894816398621,0.8442894816398621,1,0.8442894816398621,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,4,"And to back that statement up, with no better proof to be given, other than that their family has already been back in power with another Marcos being the president for more than a year now as of the writing of this review.",positive,0.978410542011261,0.978410542011261,1,0.978410542011261,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,5,Which is all just really sad to think about—that this is the reality we're living with right now as Filipinos.It was certainly all kinds of emotions that I have felt watching this documentary.,positive,0.8855080604553223,0.8855080604553223,1,0.8855080604553223,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,6,"With some of it being that of utter disgust towards the Marcos family, our politics, and overall just feeling really bad for our fellow Filipinos.",positive,0.5636692643165588,0.5636692643165588,1,0.5636692643165588,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,7,We truly did not deserve any of this or do we deserve yet another Marcos being back in power for that matter.,negative,0.7659814953804016,0.7659814953804016,-2,-1.5319629907608032,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,8,"The Marcos family are not even good nor wise politicians in the first place, for they did and were doing much of the atrocious stuff in broad daylight.",negative,0.7206514477729797,0.7206514477729797,-2,-1.4413028955459595,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,9,They were just lucky they were able to prey on the fragility of the Filipino people when it comes to being politically aware.,positive,0.7848801016807556,0.7848801016807556,1,0.7848801016807556,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,10,Which is yet another lengthy and very nuanced topic that deserves its separate discussion if I wanted to give it proper justice.,positive,0.6703265309333801,0.6703265309333801,1,0.6703265309333801,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,11,"But welp, that's the simple gist of it.",positive,0.8615028858184814,0.8615028858184814,1,0.8615028858184814,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,12,"The Filipino people are naïve, and that naïvety of ours is so easily preyed upon by these people in power.",negative,0.6867359280586243,0.6867359280586243,-2,-1.3734718561172485,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,13,"I can only wish and hope that we'll soon know better as a country and as the citizens of it.Anyhow, I do think that this documentary is a must watch, for better or for worse especially for us Filipinos.",positive,0.9972309470176696,0.9972309470176696,1,0.9972309470176696,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,14,"Just be sure to watch it with an open mind, because you are sure to be taken for quite the ride throughout, and maybe after it—you'll come out with newfound insights regarding this very important and especially relevant point of history in our country.Imelda Marcos said at one point in the documentary that, ""Perception is real, and the truth is not"" but I will argue that no matter how our perception wants to change the truth, or perceive that something is the truth instead of the other—that the truth of this controversial point of our history and the truth of the revolting history of their family—will continue to exist despite efforts of trying to perceive them the other way to bring upon a new narrative.",positive,0.949664294719696,0.949664294719696,1,0.949664294719696,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
442,15,"We, the people that do remember and know will never dare to erase and forget it. #NeverForget & #NeverAgain.",positive,0.9140027761459352,0.9140027761459352,1,0.9140027761459352,63.37987370789051,16,keitzu,2023-07-02 00:00:00.000,,ltbx
443,0,I understand why some people are morally opposed to Imelda being documented like this.,positive,0.7810584306716919,0.7810584306716919,1,0.7810584306716919,94.06125396490097,4,byrningdown,2023-06-01 00:00:00.000,80.0,ltbx
443,1,"However, I think it clearly shows how she and Ferdinand were able to gain and keep control in the Philippines before martial law and ward off opposition during it, besides just the killing (which is very bad).",positive,0.8782970309257507,0.8782970309257507,1,0.8782970309257507,94.06125396490097,4,byrningdown,2023-06-01 00:00:00.000,80.0,ltbx
443,2,"It also is important because clearly, people bought into her mirage again when Bongbong was elected.",positive,0.8990203738212585,0.8990203738212585,1,0.8990203738212585,94.06125396490097,4,byrningdown,2023-06-01 00:00:00.000,80.0,ltbx
443,3,"So if we can see her in a complete light like this, we can hopefully learn how to recognize players like Imelda and avoid getting roped in ourselves.",positive,0.9665244817733764,0.9665244817733764,1,0.9665244817733764,94.06125396490097,4,byrningdown,2023-06-01 00:00:00.000,80.0,ltbx
444,0,Watching this in 2023 when Bongbong is president.,positive,0.9018374681472778,0.9018374681472778,1,0.9018374681472778,96.04556262493134,2,jason_be,2023-06-28 00:00:00.000,80.0,ltbx
444,1,"""this is fine"" meme.",positive,0.9399850368499756,0.9399850368499756,1,0.9399850368499756,96.04556262493134,2,jason_be,2023-06-28 00:00:00.000,80.0,ltbx
445,0,"This film has more in common with Darren Aronofsky's ""Mother,"" than the director's previous ""Queen of Versailles."" The legacy of the Marcos family is one of plunder and terror, charity (or ""projects"" as Imelda calls it) is merely a tool of reputation laundering.",positive,0.8901209235191345,0.8901209235191345,1,0.8901209235191345,71.8865019934518,7,tbowders93,2023-06-27 00:00:00.000,70.0,ltbx
445,1,That shows clearly in this film.,positive,0.7189449667930603,0.7189449667930603,1,0.7189449667930603,71.8865019934518,7,tbowders93,2023-06-27 00:00:00.000,70.0,ltbx
445,2,Imelda Marcos is a narcissistic thieving tyrant who probably should not have been given a nearly unfettered platform in this film.,positive,0.6876530647277832,0.6876530647277832,1,0.6876530647277832,71.8865019934518,7,tbowders93,2023-06-27 00:00:00.000,70.0,ltbx
445,3,"She desperately wants to be seen as a benevolent dowager, the ""Mother of the Country,"" but she is nothing but a ruthless political animal.",positive,0.7467567920684814,0.7467567920684814,1,0.7467567920684814,71.8865019934518,7,tbowders93,2023-06-27 00:00:00.000,70.0,ltbx
445,4,"Imelda's positioning of herself as a Mother of the Country figure is grotesque. ""This government is soulless,"" she laments after robotically handing out money to sick children. (I rewound multiple times to try and see if she actually touched any of the downtrodden or if they exist as just mere props for her.) She is, of course, speaking during the Presidency of Benigno Aquino III: son of former President Cory Aquino and Senator Ninoy Aquinowho's assassination triggered the, first, downfall of the Marcos family.",positive,0.7231981158256531,0.7231981158256531,1,0.7231981158256531,71.8865019934518,7,tbowders93,2023-06-27 00:00:00.000,70.0,ltbx
445,5,"It's bizarre, infruriating even, to watch this in 2023 knowing that the Marcos family has returned to power following her son's election.",positive,0.7057531476020813,0.7057531476020813,1,0.7057531476020813,71.8865019934518,7,tbowders93,2023-06-27 00:00:00.000,70.0,ltbx
445,6,"A disheartening cycle continues, ""Mother"" awakens once more.",negative,0.704158365726471,0.704158365726471,-2,-1.408316731452942,71.8865019934518,7,tbowders93,2023-06-27 00:00:00.000,70.0,ltbx
446,0,hindi magegets ng ordinaryong viewer ang underlying message ng film.,negative,0.9558539986610411,0.9558539986610411,-2,-1.9117079973220823,25.498189032077793,2,niamderthal,2023-06-25 00:00:00.000,60.0,ltbx
446,1,"para sa topic katulad ng mga marcoses and their history, mas maganda if isusubo sa mga manonood yung dapat nilang malaman.",positive,0.931635558605194,0.931635558605194,1,0.931635558605194,25.498189032077793,2,niamderthal,2023-06-25 00:00:00.000,60.0,ltbx
447,0,fuck Marcoses.,negative,0.9205292463302612,0.9205292463302612,-2,-1.8410584926605225,42.05292463302612,1,kapitanad,2023-06-24 00:00:00.000,80.0,ltbx
448,0,"motherfuckers had their chance to clean the Marcos family name lmao its literally THEIR own documentary, pero wala kung masama talaga wala na talagang magagawa.",negative,0.7887799143791199,0.7887799143791199,-2,-1.5775598287582397,28.877991437911987,1,gbrllcz,2023-06-18 00:00:00.000,100.0,ltbx
449,0,Absolutely harrowing.,negative,0.7132124304771423,0.7132124304771423,-2,-1.4264248609542847,31.96476101875305,4,catmixal,2023-06-14 00:00:00.000,70.0,ltbx
449,1,Very well done and I think does a good job of counteracting all the bullshit that gets spewed.,positive,0.9979615211486816,0.9979615211486816,1,0.9979615211486816,31.96476101875305,4,catmixal,2023-06-14 00:00:00.000,70.0,ltbx
449,2,Left me feeling very angry at the uses of manipulation and fear to gain power.,negative,0.7711241245269775,0.7711241245269775,-2,-1.542248249053955,31.96476101875305,4,catmixal,2023-06-14 00:00:00.000,70.0,ltbx
449,3,"The juxtaposition of a regally dressed lady covered in jewels handing out fistfuls of cash to starving children and then the line “I have to dress up and make myself more beautiful, because the poor always looks for a star in the dark of the night.”.",positive,0.5278924703598022,0.5278924703598022,1,0.5278924703598022,31.96476101875305,4,catmixal,2023-06-14 00:00:00.000,70.0,ltbx
450,0,La corrupción es igual en todos lados.,negative,0.7178598046302795,0.7178598046302795,-2,-1.435719609260559,21.785980463027954,1,sabrotzy,2020-06-04 00:00:00.000,80.0,ltbx
451,0,"""They found no skeletons, but found only beautiful shoes.",positive,0.9808245897293092,0.9808245897293092,1,0.9808245897293092,99.00891482830048,2,garney,2023-06-14 00:00:00.000,40.0,ltbx
