movie_name,review_text,date,topic
The Kingmaker,“I don’t have an answer for why we allow Imelda to even open her mouth.”,2023-08-14,0
The Kingmaker,This woman is true horror,2023-08-11,0
The Kingmaker,The Marcoses are scum pieces of shit,2023-08-12,2
The Kingmaker,huahuahua putangina talagaWatched this for a paper I'm writing and this just hurts post 2022 election ,2023-08-04,0
The Kingmaker,watching this hurts a lot more now that BBM has won the presidency. evil really does exist in this world,2023-08-04,0
The Kingmaker,Incredible techniques that expose the Marcos family.,2021-12-27,0
The Kingmaker,"Was ultimately a more satisfying documentary at capturing not just the delusion of Imelda’s reframing of the martial law years of the Marcos Philippine dictatorship, but the horror of the rise of her children in modern government.Benefited from my having just seen Imelda (2003) and its extensive interview footage giving such clear insight into her mindset in 2003, the further spiral into delusion is even more striking checking back in circa the 2016 election cycle with her renewed confidence seeing her children dominate political discussion juxtaposed with the widening gap between the the rich and poor of the Philippines.The contrast provided by footage from the creation and fall of Imelda’s Calauit Safari Park island is especially fascinating.",2023-08-02,0
The Kingmaker,"I am quite ambivalent towards this documentary. It is very well-made however I struggle to see the benefit of giving Imelda Marcos a platform to spout her shameless lies about her husband's totalitarian rule and juxtaposing it with the objective truth of history while somewhat giving off the impression that both outlooks are equal in their merit. Apparently some Marcos apologists enjoyed this movie because of that. Still, I can sort of see the value of this work as an educational resource for the perspective of a foreigner wishing to know more about the history of this corrupt, kleptocratic family. As a Filipino however, the way the documentary presents itself just rubs me the wrong way. Nonetheless, I commend the documentary's objective of educating foreigners about the dire situation here in the Philippines where thieves are worshipped as idols and the corrupt elite manage to evade justice at every turn.",2023-08-02,0
The Kingmaker,"The Kingmaker - history was interesting: marcos not being buried for 30 years, the clout loving Imelda. She's really all-show, keeping 10 billion away then fawning over children, giving them 1k, calling it ""candy money",2023-08-02,0
The Kingmaker,"This was so powerful, she is a trip",2023-07-30,0
The Kingmaker,fully cooked,2023-07-30,-1
The Kingmaker,never fails to agitate me ,2023-07-30,4
The Kingmaker,"To rewatch this in a time where its worst nightmare bear rotten fruit is spine-chilling and disheartening. The Filipino people will never learn from their mistakes, their past, and the juggling of their fates shall continue in generations unless cognitive disassociation to idolatry and patronisation materialises.",2023-07-29,0
The Kingmaker,This was made to expose the dictatorship of Marcos’ family and the truth that every Filipinos of different generation must know.,2021-05-29,0
The Kingmaker,Painful,2023-07-28,1
The Kingmaker,"fucking shut the fuck up!!!! the fuck u mean u're gonna bring world peace!!!!! go die in a hole!!!! u disgust me!!! fuck all the marcoses!!!!! if there's one thing i absolutely despise in this world it's filthy rich people. especially those undeserving of it, and those that spend money with no regards to the well-being of the people around them. actually no, even if they're not rich, if they're as shitty as these marcoses, i'd hate them. it's only so much worse that they're rich and powerful. you think you can just topple on everyone in your path? i mean you've certainly done it, so many times, and you could do it again—and a million people will actually let you and support you—which is just so fucked up. ambobo nung mga bumoto kay bongbong putangina pero like shit i cant blame them since biktima rin naman sila ng sistema pero puta pano naman yung mga aware??? na sinusuportahan parin ang mga gagong nasa upuan for whatever reasons?? tapos naging presidente nga yung deputang anak. fuck you for being the cause of million filipinos' suffering. fuck you for taking countless lives. fuck you for being heartless and vain and arrogant and evil. fuck you for existing. i apologize for my outburst, it just really angers me just how.. inhuman, these people could be. i may not know much about my own country's history but any sensible person can SEE just how these assholes raised to the top, and remained at the top, at the cost of other people's lives and suffering. (putanginang isa pa yang si duterte. tas ayon ung anak naging vp fuck)di ko na lang talaga alam kahahantungan ng bansang to. palagi na lang tayong lugmok sa ilalim ng walang sawang korapsyon. the rich will only get richer and the poor will only get poorer. nakakalungkot na nakakagalit.",2023-07-29,2
The Kingmaker,such an eye-opener for me about how the marcoses live a very out-of-touch and lavish life.,2021-06-10,-1
The Kingmaker,pwedi n cgeh,2023-07-23,1
The Kingmaker,"Do Not Forgive Them, For They Know What They Do.",2020-07-01,-1
The Kingmaker,"“Imelda, they used to say, had an edifice complex. She loved buildings.”",2023-07-08,0
The Kingmaker,"Ehh this was kinda boring, it dragged at times. The victim’s stories of the abuse during martial law was really heartbreaking to hear. Probably one of the most effective parts of the documentary.",2023-07-04,0
The Kingmaker,"Watching the documentary, I am simply in disbelief that the side of the Marcos family here was supposed to be painted as if they were actually something good that happened to the Philippines. When in fact, watching this whole documentary, I just learned even more about the atrocious things they have done and thus have manifested even greater anger towards their name and family—naïvely thinking that I already knew enough about their history and was also already angry enough back then. I have to say though that the documentary shows more than simply just the story of the Marcos family and their history. After watching it, I now have realized for sure as well that the Filipino people are too forgiving, too forgetful, and too naïve. And to back that statement up, with no better proof to be given, other than that their family has already been back in power with another Marcos being the president for more than a year now as of the writing of this review. Which is all just really sad to think about—that this is the reality we're living with right now as Filipinos.It was certainly all kinds of emotions that I have felt watching this documentary. With some of it being that of utter disgust towards the Marcos family, our politics, and overall just feeling really bad for our fellow Filipinos. We truly did not deserve any of this or do we deserve yet another Marcos being back in power for that matter. The Marcos family are not even good nor wise politicians in the first place, for they did and were doing much of the atrocious stuff in broad daylight. They were just lucky they were able to prey on the fragility of the Filipino people when it comes to being politically aware. Which is yet another lengthy and very nuanced topic that deserves its separate discussion if I wanted to give it proper justice. But welp, that's the simple gist of it. The Filipino people are naïve, and that naïvety of ours is so easily preyed upon by these people in power. I can only wish and hope that we'll soon know better as a country and as the citizens of it.Anyhow, I do think that this documentary is a must watch, for better or for worse especially for us Filipinos. Just be sure to watch it with an open mind, because you are sure to be taken for quite the ride throughout, and maybe after it—you'll come out with newfound insights regarding this very important and especially relevant point of history in our country.Imelda Marcos said at one point in the documentary that, ""Perception is real, and the truth is not"" but I will argue that no matter how our perception wants to change the truth, or perceive that something is the truth instead of the other—that the truth of this controversial point of our history and the truth of the revolting history of their family—will continue to exist despite efforts of trying to perceive them the other way to bring upon a new narrative. We, the people that do remember and know will never dare to erase and forget it. #NeverForget & #NeverAgain",2023-07-02,0
The Kingmaker,"I understand why some people are morally opposed to Imelda being documented like this. However, I think it clearly shows how she and Ferdinand were able to gain and keep control in the Philippines before martial law and ward off opposition during it, besides just the killing (which is very bad). It also is important because clearly, people bought into her mirage again when Bongbong was elected. So if we can see her in a complete light like this, we can hopefully learn how to recognize players like Imelda and avoid getting roped in ourselves.",2023-06-01,0
The Kingmaker,"Watching this in 2023 when Bongbong is president...""this is fine"" meme.",2023-06-28,-1
The Kingmaker,"This film has more in common with Darren Aronofsky's ""Mother,"" than the director's previous ""Queen of Versailles."" The legacy of the Marcos family is one of plunder and terror, charity (or ""projects"" as Imelda calls it) is merely a tool of reputation laundering. That shows clearly in this film. Imelda Marcos is a narcissistic thieving tyrant who probably should not have been given a nearly unfettered platform in this film. She desperately wants to be seen as a benevolent dowager, the ""Mother of the Country,"" but she is nothing but a ruthless political animal. Imelda's positioning of herself as a Mother of the Country figure is grotesque. ""This government is soulless,"" she laments after robotically handing out money to sick children. (I rewound multiple times to try and see if she actually touched any of the downtrodden or if they exist as just mere props for her.) She is, of course, speaking during the Presidency of Benigno Aquino III: son of former President Cory Aquino and Senator Ninoy Aquinowho's assassination triggered the, first, downfall of the Marcos family. It's bizarre, infruriating even, to watch this in 2023 knowing that the Marcos family has returned to power following her son's election. A disheartening cycle continues, ""Mother"" awakens once more.",2023-06-27,0
The Kingmaker,"hindi magegets ng ordinaryong viewer ang underlying message ng film. para sa topic katulad ng mga marcoses and their history, mas maganda if isusubo sa mga manonood yung dapat nilang malaman.",2023-06-25,1
The Kingmaker,fuck Marcoses,2023-06-24,2
The Kingmaker,"motherfuckers had their chance to clean the Marcos family name lmao its literally THEIR own documentary, pero wala kung masama talaga wala na talagang magagawa.",2023-06-18,0
The Kingmaker,"Absolutely harrowing. Very well done and I think does a good job of counteracting all the bullshit that gets spewed. Left me feeling very angry at the uses of manipulation and fear to gain power. The juxtaposition of a regally dressed lady covered in jewels handing out fistfuls of cash to starving children and then the line “I have to dress up and make myself more beautiful, because the poor always looks for a star in the dark of the night.”",2023-06-14,0
The Kingmaker,La corrupción es igual en todos lados.,2020-06-04,0
The Kingmaker,"""They found no skeletons, but found only beautiful shoes."" It's difficult to enjoy Imelda Marcos feeling sorry for herself, and there's no real riveting insight offered by any of the other talking heads, but I'm still looking forward to seeing Talking Heads frontman David Byrne's Broadway musical Here Lies Love later this year.",2023-06-14,0
The Kingmaker,"I got diagnosed with an infection at the hospital today which causes these giant headaches, but it doesn't compare to the headache of seeing Imelda passing out 1000 pesos each to children with cancer wtfffffff",2023-06-13,-1
The Kingmaker,very well made - to show both sides of the marcos’ regime and how they still influence filipino politics today with the dutertes. we are living in the scariest of times. philippines deserves better,2023-06-08,0
The Kingmaker,"L.G’s strength is her portraits of vain people. her weakness is her god awful, boring, political commentary. Thought it was wrapping up and couldn't believe there was 50 min left! Good short film",2023-06-01,0
The Kingmaker,NEVER AGAIN. NEVER FORGET. NEVER AGAIN TO MARTIAL LAW.,2019-08-30,-1
The Kingmaker,...just woke up,2023-06-04,1
The Kingmaker,Bongbong the president ,2023-06-03,-1
The Kingmaker,"I am getting 2nd hand embarrassment by Imelda Marcos' delusional thinking. She lives in an oblivion. Crazy to think that this film was supposed to be a ""Pro-Marcos"" turned out to be an ""Anti-Marcos"" film. Here we are now, led by Marcos. Life is a full d*** circle, people will never learn.",2023-06-02,0
The Kingmaker,"i-close mo na lang daw yung mouth mo, imelda. fangit talaga ng marcoses sinong nagsabing gwapo si sandro san ba kasi yung kagwapuhan di ko makita",2023-05-27,1
The Kingmaker,and now another marcos is president ,2023-05-11,0
The Kingmaker,fuck marcoses,2023-05-07,2
The Kingmaker,"“Perception is real, and the truth is not.”A supposed redemption arc of the White Lady that only reveals her for what she and her family truly is. This is one of the few documentaries that have inspired me to try to write documentary. It starts off as an unbiased lens with Imelda, only to show later on her delusional self, not void of empathy but contentment. It’s a film that shows how physical appearances can manipulate their intentions, and how such can bring a country down for years and this cycle is yet to stop.Also the entrance to the Marcoses sponsoring the Duterte was sooo good.",2022-04-01,3
The Kingmaker,Imelda Marcos is a comedian.,2020-01-29,0
The Kingmaker,2022 ——,2023-04-19,1
The Kingmaker,i miss u sa nagrecommend sakin neto,2020-09-10,1
The Kingmaker,why did they give imelda enough screentime,2023-04-10,0
The Kingmaker,watched this before the 2022 elections to fully understand how nasty and inhumane the marcoses are,2022-03-10,0
The Kingmaker,average Filipino drama,2023-04-05,0
The Kingmaker,Camp to the highest degree. A genuine quote from the doc: “I went up to chairman mao and asked ‘what is your Problem?’ And did the same to Saddam Hussein.” Literally tattoo that on my forehead,2023-04-04,0
The Kingmaker,Honestly wild from start to finish. It’s even more chilling to watch today knowing whose president of the Philippines today.,2023-04-03,0
The Kingmaker,yeesh,2023-03-28,1
The Kingmaker,Tangina niyo mga marcos,2022-05-16,1
The Kingmaker,NEVER AGAIN. MARCOS NOT A HERO.,2022-04-23,-1
The Kingmaker,"I thought it was pretty good man. It was a subject I knew little to nothing about, so I learned quite a bit. I did have a lot of questions afterwards, it would have been nice to have access to a FAQ, but it’s not the movies fault.",2023-03-16,0
The Kingmaker,disgusting,2023-03-11,-1
The Kingmaker,เดอะเฮาส์สามเสน รอบ12.30 โรง5 นั่งE6----แด่ลูก ผัว และตัวฉันเอง----สุด รีเลคไทยมาก หนังที่มากกว่าสารคดี อึดอันมาก ไม่ชอบเลยแต่สนุกจีดๆ ลำดับภาพ ลำดับการตัดต่อดี แต่เรื่องราวเป็นของจริง ก็สนุกไม่ออกเลยไทยก็เหี้ยพอๆกันกับเรื่องนี้แหละ,2020-08-01,0
The Kingmaker,"The bet of this movie is that giving extensive space for Imelda and Bong Bong to tell their whitewashed version of Filipino history is worth it, if paired with counterpoints from the likes of Noynoy Aquino, Etta Rosales, May Rodriguez, archival footage of Cory and Ninoy, etc. Surely people will watch to the end to hear about the Marcos regime declaring martial law, their various torture methods against dissidents, their rapes of female prisoners, etc. Then Imelda will just look like a ridiculous liar, surely.It brings to mind Truffaut's observation that it's impossible to make a truly antiwar film, because any depiction of war will out of dramatic necessity make war seem compelling. Imelda is a next-level entertaining fabulist and even when she's showing you her Michelangelo and Picasso paintings, which were extremely obviously bought with stolen money, it's hard for her not to suck you in, at least a little bit.You still hear her idealized tales of Ferdinand; you still see her handing out pesos to poor street children. You tell yourself, ""I'm smart enough not to be taken in by this,"" but here we are four years after this film's release, and Bong Bong is president.The choices of what to emphasize from Marcos's crimes are odd. Who gives a shit that he had an ill-advised zebra park? During Marcos's presidency, wages in Manila fell by more than half. The fact that he led the nation to economic ruin and worsened poverty is at most glanced at, not emphasized.I get the logic. I spent the Trump years focusing on the objectively ridiculous and funny aspects of his tenure (the hamburger feast, putting candy on the minion's head) because it was a way to cope. But some crimes are best confronted with a tone other than detached irony.",2023-03-01,0
The Kingmaker,lib shit,2020-06-27,1
The Kingmaker,"Move on n kc mga kkmpwt.,..,.,Kems",2023-02-27,1
The Kingmaker,NEVER AGAIN. NEVER FORGET.,2023-02-26,4
The Kingmaker,"this is a required film for my class; afterwards followed by a elaborative paper expounding what was grasped in this film. i already have watched this before - countless times - and i see no resolve both in the film and in the present narrative we are in. perhaps what i've actualized is that democracy is a work in progress. it isn't some kind of trophy you'd possess after winning a contest nor a certificate hanging on the wall which brings forth a conclusion of either recognition or appreciation. the fight for keeping our freedom alive is not measured through materialized occurrences but rather goes by every day: reflected in our choices, mirrored in our actions.",2023-02-25,0
The Kingmaker,"#61 - Last and First Men, Lockwood & Co., Nacht und Nebel & Kuroko no Basuke",2023-02-24,1
The Kingmaker,she is nawt THE MOTHER she think she is !,2023-02-24,0
The Kingmaker,sakit mo sa ulo imelda,2023-02-23,1
The Kingmaker,take a shot for every time she mentions mother,2023-02-23,0
The Kingmaker,"imelda, the MOTHER of gaslight, gate-keep, girl boss (very very very very very very derogatory)",2023-02-23,0
The Kingmaker,"""Perception is real and the truth is not"" - Imelda Marcos",2023-02-15,3
The Kingmaker,"FUCK THE MARCOSES!!!had to rewatch diz the day before the election — nakakaputanginang malaman na marami pa ring mga tao ang kumbinsido at may balak pang pabalikin sa kapangyarihan ang pamilyang ito. *literal na nakakapangilabot*pls pls pls, have some mercy!!!our country cannot afford to have them again. i hope y'all will take some time to watch this film, may ilang araw pa!!!",2022-05-07,0
The Kingmaker,"this is what they call in layman terms, overrated",2023-02-10,3
The Kingmaker,"a top-notch documentary done superbly exposing the Marcoses for what they truly are, greedy pigs.",2021-01-24,0
The Kingmaker,a reminder to prevent the horror that this family inflicted on the philippines from ever happening again…oh wait…facebook again,2022-06-06,0
The Kingmaker,hey crazy idea: why don't we just stop listening to this family,2023-02-03,-1
The Kingmaker,This was very interesting,2023-02-01,0
The Kingmaker,ph: ...marcoses: omg lets rob this country,2023-02-02,2
The Kingmaker,now that's not true Imelda 4/5What arrested development wishes it was. 4.5/5,2023-02-01,0
The Kingmaker,"PUTANGINA NG MGA MARCOS, DUTERTE, AT LAHAT NG MGA TAO NA GINAGAWANG KAPANGYARIHAN ANG PULITIKA. hinding-hindi ako magsasawa magalit hangga’t alang hustisya nakukuha ang mga pilipino.",2023-02-01,1
The Kingmaker,"imelda marcos in her clout chaser, manipulator and lying era yass",2023-01-29,0
The Kingmaker,Hindi dapat ilibing sa libingan ng mga bayani ’yang kamote na ’yan!,2023-01-22,1
The Kingmaker,the bad guy wins,2023-01-29,-1
The Kingmaker,Disturbing documentary on corrupt politicians and the Marcos regime; interesting to see how a country can continue to support a family that is only self-serving.,2023-01-28,-1
The Kingmaker,"Truly fascinating documentary. Imelda is a crazy woman and queen, constantly lying and buying things, she’s a walking contradiction of being ‘the peoples queen’. Yet she remains so allusive and fascinating in the sense that she always is holding something back.",2023-01-24,0
The Kingmaker,Imelda’s peak auntie behavior would be hilarious if she didn’t treat her entire country like a used condom,2023-01-23,0
The Kingmaker,purrrception is real and the truth is nawt,2023-01-23,3
The Kingmaker,"tangina mo marcos. anyways, nanood kami neto ng bf ko love it",2023-01-22,1
The Kingmaker,Probably the most unbelievable subject I’ve ever seen captured in a documentary,2023-01-18,0
The Kingmaker,sending this 2 my pro marcos family,2023-01-18,1
The Kingmaker,kelan ba 'to mamamatay?,2023-01-11,1
The Kingmaker,may special circle of hell para sa mga marcos,2022-02-25,1
The Kingmaker,Fye,2023-01-12,1
The Kingmaker,Bitch... she thought she ate HAHAHAHHAHAHA,2023-01-12,0
The Kingmaker,Imelda Marcos to Saddam Hussein:“What’s your problem?”,2023-01-11,0
The Kingmaker,oh how little she cared to at least make herself look humane in front of the camera,2023-01-09,0
The Kingmaker,FVCK YOU IMELDA!!!!,2022-03-11,1
The Kingmaker,"never wanted to beat up a lola until this movie ,,, imelda watch your monet paintings",2023-01-07,0
The Kingmaker,"It is just right that with the amount of pro-Marcos media that exists now, that films and media like this exist and be produced just to match it. Propaganda should not and cannot outnumber historical truths.",2023-01-06,-1
The Kingmaker,"jfc the way imelda marcos talks about herself is INSANE, the entire marcos family is INSANE",2023-01-03,0
The Kingmaker,Imelda and Marcos family are still delusional. Very scary considering BongBong is president of Philippines now.,2022-12-29,0
The Kingmaker,punong-puno ng delusyon ang pamilynag marcos sa mga pinapakain nilang kasinungalingan sa masa,2022-12-27,1
The Kingmaker,Imelda is actually so scary with her charisma,2022-12-27,0
The Kingmaker,Iba talaga tama neto ngayong nanalo si bbm tangina,2022-12-26,1
The Kingmaker,"Took too long focusing on Imelda vs the interviews of people affected by her family’s chaos. Tone eventually gets developed but… was expecting more. Though, I still learned things I hadn’t known before thought about the Marcos’ and their effects on the Philippine’s politics",2022-12-22,0
The Kingmaker,"Centered on Imelda Marcos with a basically sociopathic behavior excused by wealth and privilege, a master of denial and image manipulation. The most disturbing parts are the attempts to rewrite history have seemed to be working already in some ways.",2022-12-23,0
The Kingmaker,"The venom, pain, righteous anger in May Rodriguez’s voice—“I don’t have an answer for why we even allow Imelda to open her mouth”—could work as an indictment of the film itself.Focuses pretty narrowly on EDSA and the center-left while sidelining the national democracy movement's opposition to the Marcos regime. No real investigation of how families like the Aquinos perpetuated the same oligarchic system that allowed the Marcoses to rise (and then rise again) to power.",2022-12-20,0
The Kingmaker,Tsk tsk!,2022-12-17,1
The Kingmaker,tangina nyong mga marcos,2022-12-07,1
The Kingmaker,miss Greenfield has done it again,2022-12-05,0
The Kingmaker,It's really is something so see someone lie with such ease.,2022-12-04,3
The Kingmaker,the truth that Filipinos can hardly swallow,2022-03-13,0
The Kingmaker,,2022-12-01,-1
The Kingmaker,Some of the craziest interviews I’ve seen in a documentary. I learned a lot about Filipino history and politics. I hate Ameri-centric people who look at the political situation in another country and immediately go “that’s just like the US” but actually a lot of this seems scarily prescient about what could happen here.,2022-11-28,0
The Kingmaker,"“perception is real, truth is not.”FUUUUUUUUUUUUUU saw this in my documentary class, bruh filipinos get fucked over so hard and nobody knows ;~;",2022-11-28,3
The Kingmaker,"A bulletproof bra and 3000 pairs of shoes? Gaslight, gatekeep, girlboss - nobody does it better than Imelda.",2022-11-28,0
The Kingmaker,"love the parts when imelda saying that she cared for people then the screen shows the giraffe, people getting arrested, and her giving money lol",2022-11-19,0
The Kingmaker,delusional na matandaaa putanginamo imelda,2022-11-14,-1
The Kingmaker,"A stupid doc that I only realised fairly early on that its tone isn't sarcastic. Director Lauren Greenfield genuinely thinks that Imelda Marcos deserves a voice within the oh so rational and objective genre of ""the documentary"" and her position as a this neutral ""white outsider"" looking in. It's a morally dishonest, ahistorical, and pretentious position to take, for one. And second, say what you want about Imelda: shallow, facetious, a victim of those pesky ""subversives"" if you must. It doesn't take a genius to know the crock of bullshit she spouts and the surface level ""ironic"" stance this doc takes by conducting its interviews within the comforts of Imelda's home decked out with stolen riches as she fellates her husband's legacy from the grave, even more so having the movie frame itself within close proximity to her and her daily PR errands as if we're getting an ""inside look"" in the machinations of this elusive first lady. The worst part is Lauren wants to have it both ways: treat Imelda's excuses and regaling of her childhood as worth your pathos in the same breath as its cheap, emotionally exploitative interviews of victims of the Marcos regime.It's the fucking music...The music cues reveal how this film slimily switches sides and manipulates one's lack of knowledge on the history of Imelda and her legacy. The score is triumphant and optimistic as Imelda describes meeting Ferdinand and their path towards political domination. Wow, so inspirational. Uh oh, looks like Ferdinand is having an affair with actor Dovie Beams, gotta play some suspenseful high strings to really show how Imelda really was hurt by his infidelity.Oh my goodness?! Bongbong is cultivated by his mother to become the next heir of his God-given right to rule the Philippines? Alexa, play some royalty free inspirational music once again.And then at some point, Lauren realises how venerating this is all becoming, so she hard cuts to villagers from Calauit where Imelda's put her safari animals shipped directly from Africa in an attempt to spice up the 'beauty' of the Philippines. There's no music playing, so you know this is serious. Lauren strategically places these scenes proceeding Imelda to merely offset the guilt and extravagance you've been shown previously and ""expose"" how much of an oblivious person Imelda is and you are for almost believing in her. It's patronising at best, and borderline manipulative in eliciting your pitiful gasps at worst.I have no problems with interviewing victims of dictatorial regimes, but how does Lauren have the gall to face these victims with a clean conscience when earlier in the film we see her chillin beside Imelda giving out money like candy to the oh so poor and oppressed people the regime claims they didn't oppress by a literal freeway inside a moving vehicle? How does filming Imelda doing piss poor ""philanthropy"" in the present like she's always done benefit anyone? You had access to literal archival footage clearly demonstrating her shady nefariousness on live Philippine television. What point are you trying belabour to your audience besides giving Imelda free media exposure to perpetuate the same old lies she's been repeating for more than half a century? What makes you immune from the consequences of your privilege as a director where you can shift between sympathy for Imelda and empathy for her victims? This is such disgusting moral complicity utilising a veneer of ""poor people footage"" to add a bit of false progressivism for stating a completely obvious fact of what happens when you fuck over a country resulting in poverty.A useless documentary catered towards gullible international western audiences who know zilch about Filipino politics and history made by a grossly ignorant and privileged filmmaker (Harvard graduate my ass) that desperately needs a crash course on Philippine cinema history to be making such flash in the pan, juvenile bad vs good garbage.This shit ain't new to us, so don't treat our history like a Vice article.",2022-11-10,0
The Kingmaker,"WILD look into the inner workings of Imelda Marcos' mind.I have never wanted to punch a person SO BAD when Imelda, for a lack of a better word, WHINED about being unable to go to the US and meet all her friends or whatever while in the background you can see all her grand and gold ornaments and what is literally a giant oil painting of herself.",2022-11-07,0
The Kingmaker,"They gave the witch too much screentime, enough that my mom (a centrist without much knowledge on both history and politics) felt bad for her and her family.",2022-03-27,0
The Kingmaker,Never Again,2022-10-28,-1
The Kingmaker,chilling horror movie,2022-10-24,0
The Kingmaker,"A doc about Imelda Marcos, a first lady and ringleader of the populist Phillipino Marcos political party. The best thing about this doc is it is essentially a dialectic, Marcos tell their version of history of corruption through their lens and the politically active new party tells their side too. Ends with Duterte, yikes, Phillipino politics got pretty fucked up. Overall, pretty interesting topic and interesting dialectic structure.",2022-10-22,0
The Kingmaker,ano nanaman trippingz mo imelda shuta ka,2022-05-14,1
The Kingmaker,ang lungkot panoorin nito post-2022 national elections :(((tangina niyo marcos,2022-10-14,0
The Kingmaker,"At times interesting, and at times too navel gazing.",2022-10-08,0
The Kingmaker,we don't kill dictators the way we used to,2022-10-07,0
The Kingmaker,ayoko na,2022-05-10,1
The Kingmaker,where's the guillotine,2022-05-06,1
The Kingmaker,imelda just literally bought animals from africa out of boredom ,2022-09-26,-1
The Kingmaker,"Not a great introduction for the uninitiated to Immelda Marcos, largely because - aside from alluding to a state sanctioned assassination of a political rival - it takes over an hour before you really hear another side of the story than hers. Yes, one can intuit that as the wife of a dictator living a grossly opulent life she probably wasn't a great person. But this documentary lets her have it all her own way for far longer than it challenges her.I suspect the intention was to make the final half hour feel like a withering rebuke of all of the lies she has told, but it feels a bit imbalanced. Like the filmmakers forgot that they were interviewing a monster until right at the end.Still, it's a fascinating look at the level of self delusion someone like her will stoop to.",2022-09-25,0
The Kingmaker,#NeverAgain #NeverForget,2022-09-21,4
The Kingmaker,filipinos and non-filipinos alike need to watch this #burntherich,2022-09-21,0
The Kingmaker,"watched at the malaya film screening at the beacon cinema. TLDR still learned/refreshed a lot after this viewing and think its still agitating, and a good entry point for learning some concrete examples of the marcos corruptioni think now that i’ve seen this a few times i can articulate how this film falls into the trap of liberal political documentaries, caricaturing political figures to the point they almost seem silly in their delusion and out of touchness. caricaturing imelda to be a super villain motherboss girlboss can be funny in a ridiculous way, exposing her frivolity and extravagance. i think this gets somewhat into how conniving and strategic she is but in some of the takeaways from this screening, i wonder if its overshadowed by the persona. it seems that her “perception is real and the truth is fake” line is taken as a sign of delusion and not a look into her and the marcoses strategy to rebrand themselves. this is not a foolish silly old woman, this is a conniving fascist who does whatever it takes to cling to her wealth and the perception of her class, even if it means feigning forgetfulness or outright lying. someone said that the delusion is mental illness and i would argue that its a media strategy from a woman who has been in the spotlight for 70+ years…reminds me of how liberals would psychoanalyze donald trump and call him a dumb cheeto instead of getting into how hes a fascist because of his political opinions and decisions. identity politics is the worst thing to come out of liberal media representation politics discoursei feel that the marcoses and other bureaucrat capitalists are given as much (if not more) time onscreen compared to the everyday people who were interviewed, so there isn’t much insight into the impacts of the political corruption on the lives of the people of the philippines. getting into villainization of just the marcos family, and to some extent rodrigo duterte himself often lacks the critique on a systemic level and sets them apart as the few bad apples when its the whole system that’s corrupt! what did cory and ninoy aquino really do for the people? i don’t think it showed what they did other than interviewing them to critique the marcosesshow us more about the power of the people! this would be a good double feature with a rustling of leaves. the power of the people that threatens the very security of the bureaucrat capitalist system! NEVER AGAIN TO MARTIAL LAW!",2022-09-15,0
The Kingmaker,,2022-09-16,-1
The Kingmaker,PUTANGNA NYO MARCOS!!,2022-09-14,1
The Kingmaker,Fake News,2022-09-13,3
The Kingmaker,marcos hitler diktador tutathe fact that this was meant to be a documentary to hear the side of the marcoses but is mostly just them flaunting their ill-gotten wealth is giving criminal,2022-09-13,-1
The Kingmaker,why do we even let her open her mouth?exactly girl take her away,2022-09-12,-1
The Kingmaker,"…I’m their product, it’s vital you sell me, so Machiavell me, etc etc…",2022-09-10,-1
The Kingmaker,"if imelda's too ""old and unhealthy"" to be put in prison for her crimes edi ilagay niyo sa mental institution kasi ang lala ng undiagnosed narcissism niya gosh",2022-09-11,0
The Kingmaker,terrifying…,2022-09-10,-1
The Kingmaker,"This really puts the 2022 presidential elections in a whole new light. Yikes. The fact that Imelda and her family siphoned away billions of government funds from the Filipino people to support their ostentatious lifestyle is disgusting. As are the human and animal rights violations committed under the Marcoses’ rule. But the truth notwithstanding, Imelda views herself as the “mother” of the nation and the world, and really seems to find nothing wrong with her political ploys or wealth. Her delusional narrative is both awful and fascinating. Well made film. Great access.",2022-09-10,0
The Kingmaker,sinungaling kang gaga ka,2022-09-10,1
The Kingmaker,"Should be a mandatory watch before every election. Fuck the Marcoses and fuck our easily persuaded, low-IQ countrymen. If the economy of the Philippines collapsed, don't cry and kneel for our help because you asked for it. Enjoy the next 6 years of bad governance and high inflation, mutherfuckers.",2022-05-15,0
The Kingmaker,the PG stands for Political Gaslighting,2022-09-04,0
The Kingmaker,Incredibly fascinating,2022-09-02,0
The Kingmaker,this is all the more dismal to watch w the knowledge that bong bong becomes president ,2022-08-30,0
The Kingmaker,burn all the marcoses and dutertes and all their allies. BURN. THEM. ALL.,2022-08-31,2
The Kingmaker,Truly frightening.,2022-08-25,-1
The Kingmaker,"BONGBONG SUPREMACYit's always interesting to watch a documentary about a far right dictator and their family legacy, and seeing the connections between political realities in the Phillipines that are reflected in Modern American politics. A good critical thinking doc that shows you how ""strong man"" populism takes root in the people during times of struggle.Also knowing the future of the Marcos family makes the story even more interesting to watch. Despite all these behaviors, there's still a BongBong and Duterte administration today.",2022-08-21,0
The Kingmaker,"though the film showed no biases, there is still danger intact with it. this gave the marcoses a platform to tell their own version of the story. because of this, some people may misinterpret it, some may believe that everything they were saying were true, some may identify lies and half-truths, and some may understood what the film is all about. this doesn't help educate everyone-- but only a few.",2022-08-22,-1
The Kingmaker,strange watching after the elections,2022-08-21,0
The Kingmaker,"Evenhanded as biopics about dictators go as I’m sure both supporters and detractors are upset with the portrayal. Certainly a unique malevolence for despots, and not just a trophy wife.",2022-08-21,0
