movie_name,review_text,date,topic
Hows of Us,"Told myself I wouldn’t watch it, but here we are. Honestly it just seemed like a hallmark type film but Filipino. Didn’t hate it & didn’t love it. The part where they go to Amsterdam  that shit was so funny and cringe and so poorly done. The white woman looks at her Filipino step daughter and literally says “you have your dads nose” LMAOOOO out of all the other things she could’ve said  and the Dutch people literally couldn’t…",2020-11-06,8
Hows of Us,nabbwiset na ako sa star cinema,2020-11-05,6
Hows of Us,two star for the film. the first half is undeniably okay (for me) but the other half is just plainly clichè and pretentious and sorry to tell you this but the film would have been somehow better if darren (and his weird characterization) wasn't there. one star for kathryn. i mean why not? she deserves a fucking star.,2020-11-07,2
Hows of Us,buhat na buhat ni kathryn parang naging extra si daniel padilla,2020-11-02,3
Hows of Us,"fuckin cried 30 mins in, cried more on the latter part lmaodaniel do be havin sum bad actin skills doe chz+ that one scene, super halata yung greenscreen pls, zinoom in pa ng isang beses HAHAHAHA",2020-11-08,-1
Hows of Us,High key want to stab Primo,2020-11-08,22
Hows of Us,"A friend asked me to watch it and I thought I'd give it a try. My eyes couldn't handle the amount of eye rolls I did in the time I wasted watching this movie. Reasons for my eye-roll:1. Direk Cathy Garcia's signature ill-fitted wigs. Seriously, why?2. Overly cheesy dialogue. Nobody talks like that in real life, especially those 2 leads, it just doesn't suit them. It's so forced.3. Meh plotline. Nothing new there. It's obviously a money-grabbing, fan service blandness.4. Not well-acted at all. Not one of them. But especially, Kathryn. Please, crying easy doesn't mean your acting is effective.5. Philippine cinema formula. Yes, let's shoot at overseas location to use the beautiful sceneries as background and our studio gave us extra budget anyway eventhough it doesn't really add anything to the story itself. Check.6. The unnecessarily long runtime of 117 minutes. There's lot of useless stuff there. Does this film think it's an epic?7. What's up with that end credits scene? Soooo cringey.8. If Kathniel and Direk Cathy think this is their mature take on romance movie, they're deluded. It's another pinoy love team movie crap wrapped in shiny paper designed to tickle non-thinking fans so the movie team can reap the blockbuster benefits.",2020-11-08,9
Hows of Us,"First part was great. Okay na sana ee, di ko lang gets why films like this romanticize going back to people who hurt/traumatize us when you could've been with better people.",2020-11-08,-1
Hows of Us,"this was so stupid pls she thought one letter from 2 YEARS ago would rationalize the 7 years she wasted on him  cheesy asf but i'm a sucker for it and i still cried bye ..... also,,, hamsterdam ",2020-11-06,13
Hows of Us,Kathryn Bernardo slayed this movie,2020-11-08,12
Hows of Us,second act nawalan ng substance,2020-11-08,-1
Hows of Us,Meh,2020-11-11,0
Hows of Us,we can do better,2020-11-10,-1
Hows of Us,missed them,2020-11-12,3
Hows of Us,Nearly perfect  just cut out the misogynistic school debate scene,2020-11-12,-1
Hows of Us,didn’t have to be this long,2020-11-13,-1
Hows of Us,I am not sure if I am not just into Kathniel or this has a bad plot. Kathryn's acting is also not good.,2020-11-14,2
Hows of Us,i wish i didnt cry that much in this movie :'),2020-11-15,-1
Hows of Us,"I've been asked to watch this film a couple of times, they say it is great. But I think it's just meh. Another love story, with fairytale ending. But I must say, Kathryn did a great job in justifying her role.I think a lot liked it bc it's very relatable, and well Kathniel.",2020-11-13,2
Hows of Us,"Saved by Kathryn Bernardo's performance.The Hows of Us tries to break out of the formula of a typical romance film from Star Cinema. But unfortunately, it still feels generic. Kathryn's acting truly saved the film, overpowering completely Daniel Padilla’s performance through and through.The dialogue feels cringe but still has some impactful one-liners that somehow make this watchable. Overall, the film has a powerful high concept and it would've been more solid if it stuck with a more serious tone: finding the balance between the priority of saving a relationship or chasing one's dreams.",2020-11-16,7
Hows of Us,my close friend has been a kathniel fan all throughout our adolescence tapos ngayon lang ako nanood ng kathniel films??? i didnt know daniel padilla was a good actor chz. movie was Okay,2020-11-19,-1
Hows of Us,The first Filipino drama me and taryn have watched together :’),2020-11-19,8
Hows of Us,hindi ko lang talaga gets kung bakit binalikan ni george si primo,2020-11-20,15
Hows of Us,Super predictable. Also thought going to Amsterdam wasn't really necessary. Darren Espanto should also stick to singing.,2020-11-08,19
Hows of Us,I don’t get their appeal.,2020-10-25,-1
Hows of Us,hate to say that i cried over this but who am i kidding i wholeheartedly enjoyed it lmao,2020-11-25,-1
Hows of Us,kathryn talaga nagdala nito eh,2020-11-12,3
Hows of Us,"Rekindled romance trope only works if the past isn’t as deeply problematic as that. They really solved these issues thru montages and sentimentality instead of attacking the problem head-on, huh? Damn.Nood na lang ulit ako ng Hello, Love, Goodbye. Miss Kathryn, this ain’t it.",2020-11-26,-1
Hows of Us,tbh there was nothing special,2020-11-12,-1
Hows of Us,"Been wanting to rewatch this ever since I saw it the first time. One of the more recent Filipino films I've come to really enjoy.""Kahit Maputi Na Ang Buhok Ko"" - Rey ValeraWatched on Netflix.",2020-11-30,8
Hows of Us,"Enjoyed some of the tender moments but overall there was just so much cheese (in a somehow cringey Star Cinema kind of way). Though I won't deny, naiyak din naman ako.",2020-09-24,-1
Hows of Us,kinda cliche but it's fun so yeah,2020-12-03,26
Hows of Us,Netflix,2020-10-28,-1
Hows of Us,"Refreshing to see that I can empathize with a man fucking up so severely and not get triggered or angry. More of a reflection of where I'm at in life rn than anything else, but nice!",2020-11-16,-1
Hows of Us,this movie has no reason to be this long + kathryn bernardo carried this whole movie somebody give this woman a better role pls...no more dumb stuff like this tnx,2020-12-08,-1
Hows of Us,way longer than it should be,2020-12-09,-1
Hows of Us,"“Absence makes the heart go fonder, but presence puts the heart in danger”",2020-12-09,10
Hows of Us,"i liked it less than the first time i saw it, but it still is my favorite kathryn x daniel movie (she's dating the gangster is a close second). daniel padilla's voice tho ",2020-12-10,2
Hows of Us,i have an unhealthy emotional attachment to these two,2020-12-09,10
Hows of Us,Primo music taste pang tito na lasing,2020-12-10,32
Hows of Us,"Ugh boy. It started with a promising first act that got me really hooked on to the movie and liking it right away. There were scenes that were all too real and relatable. Then the second act came and this movie just falls into like any other Filipino romantic drama films with the “return of the exes and still hung up from each other after not seeing or communicating after many years but it felt like nothing has changed and we still love each other so much that we end up together because LOVE CONQUERS ALL ADVERSITIES” trope with a little bit of an identity crisis from our supporting characters as a side plot.I really thought this film was gonna give us a tale of couples dealing with ups and downs and eventually, a breakup and going through the transition of being single after being in a committed relationship for so long. It did touch that issue in the first act but it was so rushed and I just didn’t feel any sympathy or connection with the characters. I really believe this movie isn’t really worth the hype.Phenomenal acting from Kathryn but still unimpressed with Daniel’s acting ability still. He REALLY needs to break away from that moody bad boy/rebel typecast it is really getting old.",2020-12-11,8
Hows of Us,idc i love this movie,2020-12-11,31
Hows of Us,filed under: ugly cry romance moviesgaling ni kathryn umiyak habang hinahalikan ,2020-12-13,6
Hows of Us,"Una sa lahat, iniiwasan kong panoorin 'to since 'di naman ako Kathniel. Second, super cheesy para sa tipo ko 'tong mga ganto. Pero...Grabe naman. Caught off-guard naman ako sa last scene. Nun na lang uli ako naluha ng ganun. Last ko yatang iyak sa movie eh yung last scene din ng '500 Days of Summer'. 5/5",2020-12-13,-1
Hows of Us,"Jo, kung naglilinis ka kasi sana ng ilalim ng ref",2020-12-14,0
Hows of Us,,2020-12-17,-1
Hows of Us,Nakakapagod magmahal ng taong sarili lang ang iniisip. Pero sigurado mas nakakapagod maging Kathryn Bernardo at magbuhat ng buong pelikula.,2020-12-17,1
Hows of Us,This was pretty bland and predictable. Kathryn and Daniel remain to be one of the most reliable actors of our generation.,2020-12-21,2
Hows of Us,Fucking simps,2020-12-22,22
Hows of Us,galing pa din umarte ni kath,2020-10-23,-1
Hows of Us,"Okay na yung sana first half, kaya lang 'di ko na alam kung saan na papunta yung movie after second half, ang unnecessary nung Amsterdam plot, akala ko ibang movie na yung pinapanood ko.",2020-12-18,-1
Hows of Us,i may have shed a tear or two,2020-12-24,16
Hows of Us,"The Hows of Us is a beautifully written film that touches all the romantics out there - giving us the beauty and sappiness of romantic comedies while giving the harsh realities that hurt us within.Kathryn Bernardo is in her prime in this movie, given with such great lines, direction, and build up with her partner Daniel Padilla. I just cannot emphasize more how the characters have provided bittersweet scenes. The pain lingers even though it's a happy ending.Also, I want to go to Amsterdam.",2020-12-25,7
Hows of Us,JEEP SCENE.,2020-12-26,-1
Hows of Us,paano nila nagawa mag-review habang may work? huhu. send tips.,2020-12-27,1
Hows of Us,kathryn bernardo thats it. thats the review.,2020-12-27,3
Hows of Us,just ur typical filipino rom comwatched w my mom lol,2020-12-29,-1
Hows of Us,"Finally completed my Kathniel movie list... probably the best one if not at least in the top 3? Plot and some scenes will always be cheesy but it's too be expected so I wasn't thrown off. Kathryn.... you really said watch me GROW. You can tell she knows she's good and I love it! You cry, I cry!!!! Daniel ofc that FACE and the VOICE, but it's hard to comment on his acting since he gets generally the same roles with very similar personalities. There was definitely more depth this time around . I enjoyed it way too much to get into the things i didn't like that are just ingrained in these romcoms. Regardless they know I will eat up any movie they throw at me, keep 'em comin'! Kathniel RISE!!!!",2020-12-29,2
Hows of Us,"The Hows of Us is a drama romcom type film about a Filipino boyfriend musician and a girlfriend on her way to being a doctor growing individually as well as through their relationship in ties with their new home purchase. The film touches on aspects of romance/love, aspects of grief loss, aspects of depression, aspects of addiction, aspects of being a homeowner, aspects of negative pride, aspects of romantic relationships/friendships, aspects of maturity, aspects of family, and aspects of diabetic retinopathy amongst other points. The camera work is on point. The acting partners fulfill the film. I find the film funnier than sad. The film has some interesting messages about relationships. Though I think a lot is simply put together to fluff the film/make it make more sense toward the end, I find the film entertaining.",2020-12-29,7
Hows of Us,this would've been a great film if they didn't end up with each other.,2020-12-29,4
Hows of Us,wala na bang ibang kantang alam kantahin si daniel padilla,2021-01-02,1
Hows of Us,problema ko lang naman talaga rito e ba't pa sila nagkatuluyan sa dulo lol. galing ni kathryn buhat na buhat e.,2021-01-03,1
Hows of Us,The film tries hard to make us root for a very dysfunctional relationship. It just doesn't work.,2021-01-03,-1
Hows of Us,"ang hirap magmahal, no?",2020-12-04,1
Hows of Us,wack mo cathy garcia molina,2021-01-04,17
Hows of Us,i hATE primo!,2021-01-05,0
Hows of Us,"That was so cuteeeeee.Okay, let me be honest, it was mostly to oggle Daniel Padilla.",2021-01-09,-1
Hows of Us,filipino love team culture is toxic and usually the members of that love team cant act but kathryn is different. she IS that ACTRESS!,2021-01-11,8
Hows of Us,"hindi ko alam if i’m just getting back into pinoy movies or my star cinema melodrama bias is acting up but i really liked this movie. kathryn is such a good actor and i’m realizing that more than ever. daniel is decent at most but it does feel natural to see him with kathryn— and that plays a huge part on how we see him on screen. most actors are great aside from darren. palagi naman may ini-introduce na “young talent” ang star cinema in all of their movies na hindi talaga marunong umarte so i guess masasanay ka na din. yun lang, ang pangit at awkward talaga. isa pang pansin ko: color grading sa amsterdam scenes sobrang processed! you’re already in amsterdam, might as well follow its natural vibe instead of presenting it as a much brighter, summery place compared to the philippines (where it’s always bright and summery). plot-wise, decent pero overused as usual. sa script lang lagi nagkakatalo ang mga star cinema melodramatic romance blockbusters and this was average. kathryn lang talaga nagdala. and she did a damn good job! parang character niya sa movie, dalang-dala niya si daniel. good for her! go girl! ayun, overall ay bigyan natin siya ng 3.5 stars. it’s definitely good enough to be called generally well-made. at napaiyak niya ako so laking factor din yun for this very serious and very lengthy review in the very revered letterbox.",2021-01-16,-1
Hows of Us,Super love this movie. High quality production. Great acting and great direction. I cried many tears.,2020-11-17,31
Hows of Us,you can't change my mind when i say kathryn bernardo is the filipina actress of our generation,2021-01-19,21
Hows of Us,"The Hows Of Us could've been a strong film, especially with Kathryn Bernardo's effective acting. But the topsy turvy storytelling ruined a good experience. It started off too serious and heavy, then shifted to a corny rom-com approach and a third act that's unnecessary (ma-justify lang ng prod team pag-abroad nila under Star Cinema's expense). Daniel Padilla's acting is generic and was overshadowed by Kathryn's more upfront character. Still, they do kilig scenes the best. The dialogue would hit couples who experienced a similar dilemma as Primo and George - and that's a real dart to the heart.",2021-01-22,7
Hows of Us,"""'Yan naman kasing tita-lola niyo e, masyadong naniwala na forever ang loveteam niyo e.""",2021-01-22,5
Hows of Us,Nakakaasar ang sakit pero ang ganda.,2021-01-22,34
Hows of Us,The best so far. Honestly. Kathryn just kills it every time.,2021-01-29,2
Hows of Us,"The dialogues– the lines, how powerful they are!",2021-01-30,-1
Hows of Us,moral lesson: huwag sundin ang passion kasi hindi ka naman mapapakain niyan charot,2021-01-31,15
Hows of Us,only watched like 15 mins and then stopped because i realized this is just a concoction of all the things i hate in filipino cinema. also wtf were those misogynistic lines WHAT WAS THE POINT,2021-02-02,8
Hows of Us,"Okayy something new to me.. I don't usually do pinoy films, but I was urged by a friend to see flicks featuring Kathryn Bernardo and first up was this film.I think this is the 1st time for Kathryn to bask into a more mature role, and she did great showing off some skin (e.g. sandos, sleeveless shirts lol). Pretty straight forward plot, yet brought to life by the good performance by Kath who carried the whole film unto her tiny shoulders.",2021-02-03,2
Hows of Us,"So this is the first time for me to watch a KathNiel film, and HOLY MOTHER OF GOD KATHRYN IS THE MOST ADORABLE ACTRESS. She so adorable I want to hold her back in the Jeepney and tell her ""no girl he ain't worth it don't go saving that drunk!"" She so adorable I want to put a towel over her as she monologues in the rain. She so adorable I want to drink with her and Ria and Gege and convince her that she deserves better. She so adorable that I want to find a cure for Darren Espanto's diabetic retinopathy so she won't have to worry so much. She so adorable I want to find that record under the fridge and give it to her at the start of the film so she won't have to go through all that torment. What a star, this girl.",2021-02-03,2
Hows of Us,lets just say im naive and i liked this movie,2021-02-03,31
Hows of Us,The real star of this movie is the couch,2021-02-06,-1
Hows of Us,yeah i cried,2021-02-07,16
Hows of Us,kuya darwin hand in marriage ,2021-02-13,-1
Hows of Us,mmmmmm good writing ganda nung namanipulstw yung image ni primo as the bad guy to not so bad (pero tangina pa ren ni primo),2021-02-15,-1
Hows of Us,I genuinely found the opening an interesting and creative way of establishing the story even if the narration at points was a little too much.,2021-02-20,7
Hows of Us,ITS A PUN. THE HOWS OF US BUT ALSO THE HOUSE OF US WoAh,2021-01-21,-1
Hows of Us,i like it a lot :)x.,2021-02-22,-1
Hows of Us,slow burn plot. movie goes on a little too long especially with the amsterdam portion of it. didnt really feel the chemisty bc i didnt really like primo lol,2021-02-26,2
Hows of Us,ays lang tumulo luha ko usto mo yon,2021-02-26,1
Hows of Us,Probably my first time to actually watch a KathNiel movie. Oks lang naman s'ya. Could be compressed to an hour. Dalang-dala ni Kathryn Bernardo.,2021-02-28,11
Hows of Us,cried on my first watch but now? meh,2021-02-28,16
Hows of Us,"It's been a long time (years) since my last Thailand's movie, and The Hows of Us reminds me on Thailand's movie ability to make us laugh at their silliness, the authentic stupid dialogue, I enjoy that so much (a lot of time I find it hard to accept the slow motion scene and the cheesy dialogue on Korean movie, but Thailand's unrealistic stupid dialogue is just so pure and authentic I love it cso much).There's nothing special from the plot, it's a basic romance story line--the couple fall in love, flirt and fight with each other, act stupid--just like other relationship. But I like this movie because I just miss watching an enjoyable basic romantic comedy movie, my all time favorit, my comfort zone.",2021-02-12,7
Hows of Us,"still surprisingly rich with insight about relationships and the time we spend up keeping them, ourselves and the thresholds we maintain for sanity, and how integral sacrifice is for survival. this film probably does not deserve my musings. a good tear or two were shed.",2021-03-01,9
Hows of Us,"The film's premise surely captures the kind of sentimentality that is born out of selfless devotion. George (Kathryn Bernardo) represents every doting lover who understands that love is both a struggle and sacrifice. But she's human enough to reach her breaking point, that non-singular moment Primo (Daniel Padilla), her lover, erodes into a miserable man. That's outright promising, given an opportunity to go deep into the characters' core. Until the narrative submits to Star Cinema formula. While Primo tries to win George back, a lot of other things happen, all brazenly pointing to them realizing they need to be back together, even if he decides to set her free--a banal device that aims to make love look elusive but more intense. Because how are these two characters supposed to respond to other charcters whose sole duty is to remind them that they still love each other? The sequences in Amsterdam feel like you're watching a different film, with characters so eager to accomplish something for a great cause. The attempt at proving its significance by way of editorializing the flowers and the sunset does not put weight on either the characters or the narrative itself. Daniel effortlessly delivers, his eyes expressing the right emotions. Kathryn tries hard, a few times she's hitting it. Other times she's like a dainty, vulnerable young girl being forced to battle tough times. Her eyes convey ambiguity rather than perceptive and penetrating responses that don't demand words. Her delivery of ""quotable quotes"" and the lines in the debate scene sounds like a graded recitation (yung mukhang minemorize nang maigi).And then the film gets too didactic, telling us what we should make of how Primo and George triumphed at their story and how we should distinguish battle and war as metaphors for love (kung maka-figure of speech!). The film is supposed to tackle maturity in relationship, but it appears that its depiction does not quite go with its marketing. And Star Cinema is not bothered by such incongruency. It just continues to shape love through a narrative that always turns factitious and simplistic. It does not mind reducing it into the fundamentals of melodrama and simplified association or discourse.",2021-03-02,4
Hows of Us,kathryn hard carried this one,2021-03-03,12
Hows of Us,"Kathryn did well. Realistic scenes of heartbreak is hard to execute, i think Daniel can relate in this film. The film is well done, a bit of a bumpy road in the middle but the ending is actually good. Underrated film imo.. people don’t appreciate this much as a good executed film.. some see it as “Kathryn, Daniel movie? Yey”.. which is fair,, but appreciate it while not overrating it pls.",2021-03-04,2
Hows of Us,"One of Kathryn and Daniel’s best films in terms of acting. The story did really well in the first half, but it eventually got lost. There were many out of place scenes that also felt unbelievable. The movie would’ve been better if they didn’t drag it too much.",2021-03-06,2
Hows of Us,diba sabi you can't go back to the same person who broke you before eme something like that ba't ganon kathryn bernardo hard carried this,2020-10-25,13
Hows of Us,"fave kn movie ko i guess??????? pero darren's acting wth  u shouldve cast better actor. pero aminin na natin, buhat na buhay ni kath to hay",2021-03-13,-1
Hows of Us,Primo crushed George's heart and thought he could just walk into her life like that didn't happen. Please don't do that in real life.,2021-03-17,4
Hows of Us,"The sub plot is actually similar to Marriage Story. Kathryn did great. I just hoped some didn’t play too exaggerated at times and this would have been a 4.. i surprisingly like this more than most people..Edit from 3.5 to 3.. well, this was executed in a way i really didn’t like, i’m not invested in the characters so much mainly because they are not relatable but they are imaginable, so imaginable that a kid can imagine making these characters. Again, storyline is good.",2021-03-20,2
Hows of Us,It is hard to root for a character who doesn't fully embody full remorse. I hated that forgiveness can be earned by mushy and cheesy efforts but never really using or giving emphasis on the issues at hand.,2021-03-22,-1
Hows of Us,raph whyd u rate dis 2 stars this is so good,2021-03-26,-1
Hows of Us,Gusto ko lang naman maging bestfriend din si Gege para masampal ako ng katotohanan every 5 minutes.,2021-03-27,1
Hows of Us,kathryn really carried this huh. so many awkward twists & messy love life ahh she deserved someone better,2021-03-27,-1
Hows of Us,kamusta kaya si miss kathryn kakabuhat ng pelikula nito.yung dialogues nila juan poultry guy yung pinaka naappreciate ko lang tbh.,2021-04-01,6
Hows of Us,pagod ka na jo?oo. pagod na pagod na ako.,2021-04-02,-1
Hows of Us,ang tanga naman ng female lead the hell,2021-03-28,-1
Hows of Us,"I’m sorry but I just don’t like Primo with a passion. Also, the third act in Amsterdam is really unnecessary to the plot but what is a star cinema romcom without a one perfect shot in a foreign country.",2021-04-07,4
Hows of Us,simple yet effective,2021-04-10,0
Hows of Us,i still don't get why this was once the all-time highest grossing filipino film.,2021-04-17,8
Hows of Us,YouTube dramas are far from entertaining than this one.,2021-04-27,9
Hows of Us,"This film glorifies giving chummy ""efforts"" and gifts as a way to earn female affection and forgiveness. But I will not comment on that yet, and instead focus on the scene that I think gave me the impression that this film could be considered a cultural artifact of our time. And that scene is when Bernardo and Padilla's characters were putting price tags on the items from their house, as if memories are quantifiable in pesos. (Also special mention, Rice…",2021-04-29,-1
Hows of Us,daniel should thank kathryn for carrying every single movie they've been together,2021-04-30,12
Hows of Us,"""Matalino akong tao Primo, pero sa'yo nabobobo ako!""This film is my aunt's personal favorite from Kathniel's repertoire and it wasn't the highest grossing film of 2018 for no reason. It's really great and realistic. I remember crying and hiding my tears from my aunt because of this film lol.",2021-05-01,-1
Hows of Us,this is the first and only (so far) kathniel movie i actually liked. props to kath for making me sob.,2021-04-19,2
Hows of Us,kathryn is a good actress,2021-05-09,21
Hows of Us,I think they put primo in a bad light to gain symptathy kahit ang toxic niya. Amsterdam and dead dad subplot was unnecessary.,2020-12-10,-1
Hows of Us,What is the moral of the story?Lagi niyong lilinisin ang ilalim ng refrigerator niyo.,2018-09-07,-1
Hows of Us,"6/6 for this weekend's kathniel movie marathon. thou supremacy iktr! this is the reason why we routinely check what's under our refrigerators now!anyway the only reason why i watched all six films in a span of two days is because i'm researching for an article! which u should definitely watch out for, in case anyone even reads my screams into the void here! i truly love my job!",2021-05-17,-1
Hows of Us,"No matter how smart you are in real life, you'll be stupid when it comes about love. that's the right description for this movie hahaha",2021-05-19,-1
Hows of Us,pang8 sobra,2021-05-20,0
Hows of Us,kathryn saved the film it's true,2021-05-22,12
Hows of Us,"Jo should have been a doctor and same with Primo, he should have been a well-known musician. THEY SHOULD'VE ACHIEVED THEIR DREAMS INDIVIDUALLY, PERIOD. WE NEED TO STOP ROMANTICIZING DEAD REALTIONSHIPS. Latak na lang 'yung natitira sa relasyon nila, pinilit pa rin talaga.",2021-05-26,4
Hows of Us,the couch of us,2019-07-28,-1
Hows of Us,"Darren Espanto, just sing...",2021-05-27,-1
Hows of Us,I cried sm but wtf was darren esparto doing there,2021-01-04,16
Hows of Us,i swear y'all im not crying but for real who’s trying to go to Amsterdam with me??? cause if someone did that with me i would marry them on the spot,2021-06-01,19
Hows of Us,"when will star cinema stop romanticizing giving second chances to shitty exes. this movie just perpetuates the notion that it's okay to forgive an ex for ruining your life just because they came back and make 'pacute' to you.irl, no self respecting adult would go back to their ex just because they're ""trying to change"". gtfo.",2020-10-25,-1
Hows of Us,and im being generous,2021-06-08,0
Hows of Us,"'tangina primo! matalino akong tao, pero pag dating sayo, ewan ko natatanga ako! ' -George damn! I felt that! Math subject ano na?!!!!But Kathryn’s acting skills...impressive.",2021-06-10,-1
Hows of Us,WAR OF LOVE,2021-06-13,10
Hows of Us,"Kath's acting did so much for a script that was bloated and a bit jumbled. I like Cathy Garcia Molina's work, because she incorporates emotionally resonant themes into campy genres in a way that always works. The writing could have been cut short a little bit, and the medical problems plot was a bit cliche. But overall, Kathniel's chemistry is no joke, and it's what kept me watching even when the movie started to feel like it was dragging.",2021-06-14,2
Hows of Us,made me happy made me smile,2021-06-15,-1
Hows of Us,:/,2021-06-17,-1
Hows of Us,hated daniel padilla's character oops...,2021-06-18,4
Hows of Us,"It's a beautiful movie and the actors were really amazing. However I thought it was too dragged. The first minutes were really engaging though and the comedic timing is great. Fantastic chemistry from the leads, as usual.",2021-06-20,2
Hows of Us,not my fave kathniel but miss kath really out acted everyone here im such a fan lol  super nakakainis ung character ni primo dito hays pero the tumawid ka na baby is a top tier scene tlga!!,2021-06-25,-1
Hows of Us,ANO BA YAN DANIEL,2018-11-30,-1
Hows of Us,really annoyed that i still have a crush on daniel padilla after all these years,2021-06-30,-1
Hows of Us,"Kathryn really did great, yun lang.",2021-07-04,21
Hows of Us,"admittedly, this movie was a tearjerker. however, theres 3 things i cannot forgive the film for: (1) opening debate scene; the topic was ????? the arguments ????? all the while being in College ????? huh ????? (2) darren espanto (stuck is stll my favorite song though) (3) that ending…ok i cried, but realistically cathy garcia molina’s leads n plot twists having nearly the same structure in a way is quite tiresome to see repeatedly in cinema. overall, it’s a good film to keep playing in the background while doing chores (and to pay attention to, occasionally).",2021-07-05,-1
Hows of Us,their best moviedidnt get it at first since i watched it on cinema but i rewatched on netflix and its okay. sana all nalang may jo,2021-07-05,11
Hows of Us,"some things ruined this film and one of them is that stupid ass letter at the end. so one star for George, one star for mikko and one star for primo for being a toxic bitch stfu dude",2021-07-08,-1
Hows of Us,PAKSHET KA PRIMO! ANG TOXIC MO!,2021-07-11,-1
Hows of Us,"lala ng iyak ko dito mars sa sinehan kasi broken-hearted ako. HAHAHAHHAA pero ngayong okay na ‘ko, tang ina bakit sila nagkabalikan? ate girl niyong kathryn talagang umikot ang mundo nabasa lang ‘yung letter from years ago. wala pa rin naman stable job si primo non. tapos, nag-amsterdam. tapos pota ang ???? talaga nung scene nila sa maraming flowers. ang ganda ganda ng simula ng movie na ‘to. tapos pinilit na lang sa letter. eh parang wala namang special dun sa letter. rupok yern",2021-07-11,5
Hows of Us,beautiful.. would watch again no problem,2021-07-11,-1
Hows of Us,"kathryn, hope ur back is ok bc bitch u carried ",2021-07-15,3
Hows of Us,wtf was this shit,2019-07-24,-1
Hows of Us,i love daniel padilla but i abhor primo. did not deserve george.,2020-01-19,4
Hows of Us,the movie would have been the same without amsterdam….. i feel like there’s also a lack of context sa panahon na ginugol ni george sa pagbubuhat kay primo. and i kept on asking myself where in the philippines the movie was set bc that provides a lot of context to their situation as well. the lack of specificity with these things really waters down their struggles because the story feels like a lot of other stories. even the way they talk adds to the questioning of where all of this is happening. or maybe im just stoned at the nail salon. (also ang tagal nilang pagkasama tapos di nasabi ni primo kay george yung sinulat nya for her birthday nang mas maaga??? eh ang tagal na nilang nahihirapan… but maybe thats just me),2021-07-23,8
Hows of Us,primo parang tanga pabigat,2021-07-28,-1
Hows of Us,I’ve lots count of how many times I’ve seen this like idc how bad it is for everyone else it makes me feel things ,2021-07-29,25
Hows of Us,would rewatch always,2021-08-01,-1
Hows of Us,Would've been 100x better if Darren and his character wasn't in this,2021-08-02,4
Hows of Us,Aug-02,2021-08-04,0
Hows of Us,"'Di ko na mabilang bilang kung ilang beses ko na 'to napanood. Bukod kasi sa 4SAAW, this is my favorite Romance-Drama KathNiel movie of all time! Grabe yung love and pain all throughout the movie. Hirap na hirap ako para kay Kathryn peksman HAHAHAHA. Also, what I really learned about the movie is forgiveness and setting your pride aside. Super passionate din nila sa dreams nila dito. Literal na pangarap o pagibig 'yarn? Joke! Basta, ang gaganda ng linyahan talaga…",2021-08-08,11
Hows of Us,tangina naman primo eh......,2021-08-09,17
Hows of Us,this could've been a masterpiece if they ended the movie when primo and george was on the tulips thingy. and if they didn't end up together.,2021-08-12,4
Hows of Us,talks about a toxic relationshipI end up crying,2020-07-01,-1
Hows of Us,This may not be a perfectly written film but it feels personal to me. The amsterdam scenes was so unnecessary they could've focus this on their life as live in partners i just think that they could've done a better way to mend their relationship rather than the involvement of the family. Just my two cents.,2021-08-13,-1
Hows of Us,guilty pleasure yeppp btw hi miss kathryn,2021-08-13,3
Hows of Us,"Bakit ba si Darren Espanto yung kapatid d2, pota ganda ng hubog ng katawan mukhang walang dyabitis.",2021-08-14,-1
Hows of Us,"minsan sinasabi ko ok lang ako pero yung totoo OO! pagod na pagod na pagod na PAGOD NA AKO! pagod na ako maglinis ng mga kalat mo, pagod na akong mag-aral, pagod na akong mag-trabaho... pagod na akong isipin kung *paano* mong nakakayang panoorin lang akong magkanda-kuba makakuha lang ng pambayad sa PUTANGINANG kuryente at tubig, habang ikaw, ayan! patuloy lang sa LINTIK na passion na yan. puro passion! HINDI TAYO MAPAPAKAIN NG PASSION NA YAN!",2021-08-14,5
Hows of Us,An interesting romance film.,2021-08-14,9
Hows of Us,nakakairita lang si darren espanto dito sarap awayin,2021-08-19,1
Hows of Us,watched this movie in cinemas with my friends back in 2018... i remember a lot of ppl was crying during the film and im just sitting there holding back my laugh...,2021-08-20,-1
Hows of Us,tangina dapat talaga inantay ko nalang to sa netflix noon sayang pera wahahaha joke lng pi,2021-08-21,6
Hows of Us,Kathryn Bernardo supremacy!!!,2021-08-21,21
Hows of Us,I loved it until <s>darren</s> amsterdam happened,2021-08-22,19
Hows of Us,kathryn’s acting made this movie tolerable to watch,2021-08-25,2
Hows of Us,kathryn was diagnosed with scoliosis after carrying this movie alone,2021-08-26,12
Hows of Us,this had me bawling <///3,2020-10-23,16
Hows of Us,"i doubted this movie at first since the plot didn't seem interesting much for me but now its one of those movies that i probably wont get tired of watching again. credits to kathryn for carrying this movie fr shes a real hero, i do have to say the ending was quite underwhelming it was SOOOO good until they went to Amsterdam i felt that was so random and they just dragged the plot",2021-08-29,2
Hows of Us,3 stars for madam kathryn's acting HUHU galing! ,2021-08-29,21
Hows of Us,"ang ganda na sana ng last minutes, pero bakit parang nanunuod ako ng magpakailanman sa end credits.",2021-08-30,1
