username,rating,review_text,date,likes,comments,viewing_type,user_liked
minnajee,6,Interesting doc.,2020-02-01,0,0,watch,False
revygetsetgo,7,"is imelda delusional? or is everything that comes out of her mouth just a well-crafted narrative na pinaninindigan niya to restore their power? a good introduction to the evil of the marcoses; their thirst for wealth and power, their efforts at historical revisionism, the human rights abuses they committed.criticism ko lang ay dilawan yung perspective nyahaha. espouses the marcos vs aquino narrative, daming screentime ng aquinos/Liberal Party as if ninoy and cory were revolutionary martyrs, as if the two aquino presidents we had did not commit atrocious human rights violations as well.",2020-01-29,0,0,watch,False
duhhvinci,7,"At this point, I want to believe there is a hell for people like Imelda. Nevermind, I want to see her be burned alive.",2020-02-05,2,0,watch,False
hk258,8,"I've never heard so much aghast tutting in my life as from the audience at this screening. Imelda Marcos was the wife of Ferdinand Marcos, dictator of the Philippines from 1965 to 1986, when she and her husband fled into exile. But in the early 1990s her family returned to the Philippines and in the 2010s began it's return to the frontline of politics, seeking office for her son Bongbong. This film, with a tone of mounting horror, relates their appallingly successful efforts to return to power, the facts as frequently jaw-dropping as they are terrifying. For 90 minutes we watch this despicable cartoon villain throw herself a pity party while others suffer the consequences of her vomit-inducing luxury. The ripest metaphor at the films centre is the safari park she and her husband built, evicting hundreds of families from their island home to make way for animals poached from Africa. The film doesn't quite sell this as a metaphor for the political inbreeding, but it remains an incisive example of the cruelty and selfishness these vile humans spread. The initial catalogue of corruption, fraud, ignorance, exploitation and negligence gradually gives way to the insidious background whispers of genuine atrocities committed, before, in the final act, the curtain is fully drawn back and the extent and immediacy of the consequences of their unquenched thirst for power are lain bare and we finally grasp how urgent and real the threat these people pose democracy truly is. It is the rising panic of witnessing the wave of populism and post-truth over the last half a decade condensed down into 90 minutes. Initial disbelief mixed with a touch of amused mocking scorn, before the prickling sense of unease and ultimate bone chilling realisation that this is our reality now and these people, the worst of humanity, utterly devoid of self-reflection, empathy, intelligence or decency, really are running the world. It's a stunningly effective, if incomplete, account of our nightmare modern reality.",2020-02-08,2,0,watch,True
cinesensual,,"The Kingmaker: Or The Court's FoolSome people say there shouldn't be any platform anymore that would let Imelda Marcos speak. Anything that seems to come out of her mouth serves no higher purpose than to arouse her narcissism as nothing she says adds any real value to what we already know.Squeezing a reasonable statement from her is futile. This documentary would've worked without her. But the thing is: if given the chance for myself, I would've let it all be and made the documentary all about her relishing in her nonsense.No seriously, let me explain. From the cartoonish first shot of Imelda giving bills to the frenzied poor, The Kingmaker had a sense of a mockumentary in it that aims to highlight Imelda's delusions. For a second, I was suspicious about the prospect of this film hellbent on being pro-Imelda propaganda. But then it went somewhere and I realized: the film is not trolling us, it is trolling the Marcos matriarch herself. And in some moments of brilliant comedy, it seems that even she is trolling herself. It looks like I am watching The Office (2005), even though I never did see an episode of The Office. Or a Taika Waititi political satire akin to What We Do In The Shadows (2014), but tyrants instead of vampires, even though I never did see What We Do In The Shadows.By then you ask, ""Is this reviewer full of himself? This is the Marcoses we are talking about for crying out loud! None of this is a laughing matter.""And so I answer, ""Comedy here is so intentional, you must have been an idiot or a hardcore Marcos fanatic to miss it.""Greenwood's editing in The Kingmaker is so deliberate in making its subject ridiculous. There are times when scenes should've ended, but then she decides to linger into awkward pauses. Some cuts evoke absurd motifs that elicit restrained laughs. Restrained because they are positioned in instances where the situation programmed you to feel something else.I sure wish the documentary went in this direction completely. Relax, it did go into serious territory. And at this point, the film starts to falter. At least in a self-deprecating mockumentary, you would have focus. Greenwood's fault is that she tried to inject a little bit of everything in the narrative of The Kingmaker hence making the documentary boggled and frustratingly on the fence. It is obviously against tyranny, of course. But then again the documentary could've been appropriated and misread as a loving portrait of the old hag by some people. Which did happen for some appalling reason.By then you ask, ""Is a mockumentary more susceptible to misinterpretation?"" And so I stubbornly answer, ""Shut up. I know. At least we had the unapologetic LOLs.""However, as an informative piece that serves as an entry-level lesson to our history, The Kingmaker is highly successful. It even shed light on lesser known controversies that Imelda managed to get her hands on - the Calauit island conversion to an African safari and displacement of its indigenuos people. But you could still accuse the documentary for being pandering to liberals. It portrays the Aquinos as eventual heroes to history, as if the Cory Aquino administration saw significant improvement in the country's atmosphere. Which it didn't, as things arguably went worse.The documentary has an oversimplified black-and-white approach to the subject it tackles that could be a disservice to the complexities of our history, a possible by-product of Greenfield being an outsider.It works for students and foreigners, the latter of which is the real audience of the film. But to people who already made up their minds, there's only so much that this film could do.In a perfect world, The Kingmaker would educate more people on the truth of our history. And it would push loyalists to be more critical of their politics. Hell, in a perfect world, there would've been no need for The Kingmaker. But this isn''t a perfect world. In all seriousness, films like these are noble efforts and should be made more often. Only people should be more critical of what they watch.In lesser seriousness, let me end by cherishing this gem of a scene from the documentary: There's a scene where Imelda recounts how she hid diamonds in diapers to be taken with her as they try to leave Malacañang due to the People Power Revolution. ""Diamonds in diapers,'' jokes Imelda. Then an awkward pause as she hopes for some laughs in the audience. No one laughed. Then I laughed because no one laughed. It's brilliant comedy.cinesensual2020.wordpress.com/2020/02/06/the-kingmaker-or-the-courts-fool/amp/",2020-01-29,2,0,watch,False
mouseedrowsee,,"At first, I couldn't believe how the Marcoses had such an inflated sense of self-importance, but then I quickly snapped back into reality and realized, of course they have these delusions of grandeur - I mean, they are the Marcoses.While it only really scratches the surface of all the crimes this family has committed, documentaries like this need to be shown all over the Philippines, and even the world, so we #NeverForget.Burn them all, I say. BURN THEM ALL.",2020-02-19,0,0,watch,True
rianeokiza,7,"Wanted to punch a wall after this screening, sorry UPFIThis is just an absurd movie. Absurdity at its finest, the point where absurdity meets the post-truth society. “Myths politicize us, they rob us of political judgement”",2020-02-25,1,0,watch,True
jttrinidad,7,"Saks lang. Nothing new, but nice.",2020-02-25T06:41:45.909Z,0,0,watch,False
cheesecaketarts,8,the last half star is for getting that kind of access to imelda,2020-02-25,1,0,watch,False
jowwedd,8,"It's Imelda's narcissism that brought the Marcoses to power, and it might just be the critical inheritance her children would need to return into power. It is the people, like before, who shall bring this growing power back from the Marcoses' grasp.",2020-02-25,2,0,watch,True
kayesunga,7,"never again. never forget. marcos not a hero.“In an era of stress and anxiety, when the present seems unstable and the future unlikely, the natural response is to retreat and withdraw from reality, taking recourse either in fantasies of the future or in modified visions of a half-imagined past.” -Alan Moore",2020-02-25,1,0,watch,False
hope13,,haaay nagbreakdown na lang ako sa isang part ng film dahil sa state ng Philippines ngayon haay...,2020-02-25,0,0,watch,False
russformalejo,8,"Never Again! The Kingmaker, at its core, is a horror film for the Filipino people.Ask yourself after watching this film: Who's the king?",2020-02-25,3,0,watch,True
carmscinema,7,"so much going on in my head I really have to put it down before I forgetthis movie was made by an american. As a Filipino (like myself) you might be thinking ""tangina bakit hindi nalang Pinoy yung gumawa? #PinoyPride""but let me tell you if we ever made this movie it would have jumped into so many more obstacles (bias, equipment, money to fund this in general, etc.) but I think this really needed to be made. More than it having primary sources (in re: Imelda as the main interviewee though quite unreliable) it showed you how our country is still choosing to #NeverForget. We realize that from the first few scenes, of Imelda giving 50 pesos to street kids clamoring for her attention from her posh van or her lavish backdrops used in her interviews, we are not surprised.We laugh, we get angry, we shake our heads in disgust. These emotions remind us to continue to fight. This documentary is not something that should just be taken in face value. Discourse is needed. Talk to someone after and please if you can, educate. If any foreigners are reading this random review, I urge you to watch this. Learn, unlearn, relearn and continue to fightAs I was watching I could not help but think na sino ba ako? in all this. Who am I to continue to fight when in Social Media it seems too much of a reach, an echo chamber. If those who are not as educated as me would watch this, could they fully understand? It being mostly in english, with only so much that the images can do to help them paint a picture of what really is going on in the country, is that enough? I wish there was more that I could do but this step is enough for now.",2020-02-25,0,0,watch,False
stgurgel,6,"Sjukt vad som går att komma undan med. Och hur skev verklighetsuppfattning man kan få av pengar och makt.Väl berättad, och följer med ända fram till nuvarande presidenten Duartes massakrer på ""knarklangare"" och hur Marcos pengar gav honom makten.",2020-02-25,0,0,watch,False
ed_ramirez,7,I would love to know how Ms. Greenfield pitched this to the Marcoses. I'm in awe of the access they gave her to film this docu.#NeverForget#NeverAgain#MarcosIsNotAHero,2020-02-25,1,0,watch,False
dayanlikesfilms,9,Reopens wounds caused by the Marcos family told through the delusional perspective of Imelda. Shows how the past is knocking on our doors once again. Definitely a must-see documentary especially in today’s political climate.,2020-02-26T06:09:27.686Z,2,0,watch,False
lanzemalicse,6,"The Kingmaker may have illustrated some agitating parallels between the Marcos regime and the Duterte administration, but much of the film's fascinating quality comes from its deconstruction of Imelda Marcos' delusional psyche.",2020-02-25,0,0,watch,False
filmcirclerjct,10,"Lauren Greenfield's latest documentary about the Philippines' ex-first lady starts off as a darkly comic portrait of a delusional woman, but later turns into a disgusting tale of a loathsome monster's ambitions & lies.In 𝗧𝗵𝗲 𝗞𝗶𝗻𝗴𝗺𝗮𝗸𝗲𝗿, we get a more personal look into the life of former first lady Imelda Marcos, their family's rose to power with her husband, the late Ferdinand Marcos being seated as the country's president. The documentary starts off a bit humorous, with Imelda introducing herself and her life before. The things she tells the camera are quite funny because it makes her look delusional- her actions are mostly eye-rolling (we spend a lot of time watching her give children with banknotes). It's full of spectacle, with archival footage of her hanging out with foreign leaders like Ronald Reagan, Fidel Castro, Saddam Hussein, and Mao Zedong. But as soon as the interviews with Martial Law survivors enters the picture, you realize that she's an unreliable narrator- the story she's been telling us was leaning towards a certain narrative aiming to cleanse our view towards her, the Marcos family, and Martial Law in general.Imelda is obviously using melodrama to get the poor's sympathy- a strategic story to support their return to power as she & her children, Bongbong & Imee, try to climb the ladder back to the government. What's worse is that they are also trying to revise our country's history, by changing what has transcribed in the past and teaching these fake information to the youth. At one point, some kids were asked what they know about Martial Law. Their answers stupefied me, with all of them saying that it was a 'golden' era for the Philippines. George Santayana was right: those who cannot remember the past are condemned to repeat it.𝗩𝗲𝗿𝗱𝗶𝗰𝘁: Definitely a must watch for everyone, with its sharp and biting depiction of Marcos' regime and its connection with today's fascist regime of Duterte.",2020-02-27,4,0,watch,True
jahdfaune,6,"I'm still angry so this might not be as objective. It's uncomfortable and infuriating, knowing that this family who has blantantly abused this country (and still do!) is still not held responsible for their numerous crimes to the state. I find it an interesting direction choice to use Imelda as an unreliable narrator and then juxtaposing that with archival footage and firsthand testimonies of people affected by the 1972 Martial Law, which diametrically opposes what the Marcos family claims. The access Greenfield and her team had with the family is also worth noting because it's quite obvious that they're all putting a show—all part of their scheme to revise history and put themselves back into power. But we know better than that. Greenfield used that access to present something beyond the Marcoses' ""show""—families and villagers displaced from their homes because the Marcoses want their very own island zoo, thousands of victims of human rights abuses, even the people working for them that are treated like pawns instead of human beings. But it's a pity they still tried to play it safe. If you're going to give people like the mythmaker a platform, you need to be clear and firm in your stance instead of staying neutral.It's very important to process the film after watching it. People who saw this film should note that all of this isn't about the Marcos-Aquino family feud or a fight between political parties. It's about how this government continually oppresses its people for the sake of vanity and greed.📽️ Philippine Premiere · UPFI Cine Adarna",2020-02-25,24,0,watch,False
roddy_p,8,So different from laurie’s previous work and yet perfectly in tune with everything that’s come before. I hope the wait for her next one is not this long,2020-02-28,2,0,watch,True
noitsroman,10,"Always knew about the Marcos regime from my mom and stuff and now I get to see it pretty much presented. Funny how Imelda wants to be sympathized with, but everything presented here is overwhelming against her. And for her family to get power back in the last decade??? Jesus fucking Christ. People always ask me and my mom too why haven’t I gone back to visit family? I would like to but I can’t go there when Duterte and Marcos are in power, fuck that.",2020-02-29,3,0,watch,False
micsflicks,6,"Lauren Greenfield makes another royal documentry, after THE QUEEN OF VERSAILLES and GENERATION WEALTH. THE KINGMAKER feels less detached from the common man than past explorations into priviledge. A country and its people are at stake, when luxury goods and oppulent lifestyles are flaunted this time around.",2020-02-29,0,0,watch,True
scotthoward,8,"Really compelling and entertaining look at a fascinating villain, the Filipina Evita.",2020-02-29,2,0,watch,False
wilsonlai,7,"To a person who doesn't know much about Marcos rule in the Philippines, the ingenious switch in tone and perspective that Greenfield plays will come as a shock. However as a person who has heard from my mother, and other family and friends from the Philippines how fucked up the Marcos regime was, my skin was crawling the moment I saw Imelda tearing up as she was handing out pesos to poor people on the street.The doc does well in setting us up to root for Imelda and the Marcoses, and then swiftly pull the rug from under the viewers. This is done by lessening interview footage of the Marcoses themselves and favoring the interviews that are anti-Marcos, a very simple way of switching perspective. When it becomes clear that a big portion of the money that they have was stolen, that was basically the final nail in the coffin of the doc’s case against the family. This kind of disillusionment, or whatever refusal to accept the truth that Imelda Marcos displays throughout the film and throughout her campaigning with Bongbong is frightening. It is especially frightening because people in the Philippines are starting to forget and forgive the horrible past that her husband inflicted upon the nation. Burn them down.",2020-03-02,10,0,watch,False
bobcashill,6,"Letting Imelda Marcos tell her heavily sanitized and self-pitying story of her shady past (with commentary from, among others, old American coots who helped keep her husband's regime in power), the director lets her hang herself with her own lies even as her family tries to claw back power in the equally degenerate Duterte era. If the shoes fit, wear 'em.",2020-03-02,1,0,watch,False
armsf1,5,The Kingmaker delves into the story of Imelda Marco from the rise of the Marco's regime to the current generation's strive to return to power. Way of out touch and huge delusions of grandeur!,2020-03-01,2,0,watch,False
kala,8,HOO BOY,2020-03-03T02:49:40.414Z,2,0,watch,False
marlucalderon,8,Tangina talaga ng mga MarcosFull review:marlucalderon.wordpress.com/2020/02/03/cinelab-the-kingmaker-lauren-greenfield-2019/,2020-01-29,4,0,watch,False
abnerdormiendo,7,"I saw The Kingmaker in UP Film Institute during the 34th EDSA Anniversary, so the milieu made it feel like the movie is preaching to the choir at this point, so I was kind of disappointed that there was little nuance with how it talks about the connections between our current issues and the Marcoses. What's funny, I think, is that in its attempt to show the Marcoses' humanity—or lack thereof—it did not let enough voice from the masses to speak. That's why my favorite parts were when it touched on the Calauit Safari, because it puts the two classes at odds with each other (and how order both in nature and in humans was threatened because of it). Still, I think it's an important film especially for people who are learning about the family's atrocities for the first time. It would not win the conversion of the diehards or the undecided, but it does solidify one fact and one battlecry: #NeverAgain to a Marcos in power.",2020-03-03T08:49:01.031Z,1,0,watch,False
yogiieebear,9,"4.75/5Fuck you Imelda, fuck the Marcoses.A documentary about the Marcoses from an interesting perspective—it is really weird to see the tales of Martial Law are told in two sides: from the perpetrators and the victims. Chilling.Imelda (despite the documentary’s point to be as unequivocal as possible) has shown to be a narcissistic woman trying to shroud herself under the pretense of being a mother—yuck.Hopefully (though small chances), that a documentary with the same treatment like this can show Duterte’s administration, this is one of the grittiest documentaries I’ve watched ever.",2020-03-05,2,0,watch,False
keeganhewlett,7,"For the first half (if you're unfamiliar with the subject) you wonder why this lady and her family are the focus. Is she maybe eccentric and out of touch with reality? Sure, but nothing too crazy. Then the 2nd half wallops you with the truth behind a seemingly harmless old lady.",2020-03-04,1,0,watch,False
thebluehoodie,8,essential viewing,2020-03-04T19:47:29.583Z,2,0,watch,False
asofai,8,Great documentary from Lauren Greenfield about Imelda Marcos. It’s really informative for someone like me who has very little knowledge of the Philippines. The way Greenfield unveils the truth is quite clever and gives you a true portrait of who Imelda and the Marcos family are.,2020-03-04,4,0,watch,False
hongweikai,8,"""Why do we even let her open her mouth?""I get the criticisms against giving platforms to evil people, but living in a time where fake news and historical revisionism are rampant, it's actually an ingenious way to trick apologists and apoliticals into hearing for themselves how manipulative and delusional this family of monsters are straight from their big, greedy mouths. Because loyalists will never, ever attempt to consume something that they know is against the people they are worshipping.",2020-03-05,363,1,watch,False
rainyclear,9,Kailan ba mamamatay si Imelda?!KAPAL TALAGA NG FEZ NG MARCOSES!!!,2020-03-05,2,0,watch,False
bayon,10,"WOMEN’S HISTORY MONTH 2020Deceit, grandiosity, and a false sense of nationalism runs in the Marcos blood. Lauren Greenfield captured this well through an objective set of lenses, illustrating Imelda Marcos’ charm, wit, and influence that once paved the way for a “king” and eventually witness as she births another.",2020-03-05,2,0,watch,True
gabbytay,8,televised national screening when???,2020-03-05,3,0,watch,True
xim123,9,"To see this again or something new? I decided I did want to see this again a second time and found it just as fascinating and terrifying, perhaps even more so.",2020-03-01,2,0,rewatch,False
fabilipo,9,065/2020 THE KINGMAKER O doc sobre Imelda Marcos vai te mostrar que sua fortuna real deixa a sempre tão falada coleção de sapatos no chinelo.E que esse não é o menor dos problemas que ela ainda causa até hoje.NOTA: 🎬🎬🎬🎬1/2Resenha e trailer: javiu.wordpress.com/2020/03/05/065-2020-the-kingmaker/#1filmepordia#doc,2020-03-05,2,0,watch,False
georgemct,8,The destructive nature of power.,2020-03-05,2,0,watch,True
gorman4h,9,No one:Literally no one:imelda marcos to cancer patients: 1000 oh pang candy,2020-03-05,20,0,watch,True
vincentprices_,6,"When people think of Imelda Marcos, usually the first thing that comes to mind is her 3,000 pairs of luxury shoes, her luxury fashion and lavish lifestyle. She was also the first lady of Manila, married to the president Ferdinand. They were in power from 1965 until their removal in 1986. They're widely believed to have illegally amassed a wealth of billions of U.S. dollars, all of which has never been recovered, holding the Guinness World Record for greatest government robbery. She has since been charged with her dealings and corruption, as well as disqualified from holding any public office. But was later cleared of all previous charges on appeal, and still continues to live in Manila.In this documentary, she's very much still living the lavish lifestyle and gladly shows everyone her priceless collection of luxuries, including paintings and sculptures. It paints a disquieting portrait of the divisive controversial public figure, thanks to Lauren Greenfield's direction, writing and exploration.",2020-03-06,0,0,watch,False
chickenligaya,7,"Attended the Cebu (Robinson's Galleria) premiere of The Kingmaker. The Kingmaker reminded me of the power of documentary. Consciously in a theater of audiences with a wide age range, the screening made me reflect on films: Birth of a Nation (1915), Triumph of the Will (1935), Give Up Tomorrow (2011), BlacKkKlansman (2018). I reflected that films are avenue to make people think for themselves. What are the differences between these films? It is important to be informed and to question the information we receive. Regardless of who was born on which political era, we ought to learn from what happened in the past regardless on the level of ""affiliation"" we have with it. To be informed of the past is one step ahead avoid repeating history.",2020-03-05,1,0,watch,True
target11111,7,"When imelda Marcos says she is friends with Saddam Hussein on Gaddafi I was like bitch stop. Nowadays lot of news and information about duterate, going back and seeing Marcos family exploited countries wealth for themselves. And are still relevant powers in the government is horrifying. On the documentary I wish it was more cohesive and focus on a certain particular topic it felt like I gotta lotta surface level information without diving into it.",2020-03-06,0,0,watch,False
hotgirl,8,I know how sick the Marcoses are according to sources which are not obviously the history books that totally changed what happened during Martial Law but after watching this documentary they are so fucking sick man. It is so sad to some of the Filipinos were able to forgive them despite what they fucking did. They obviously do not give a damn about the country and the animals they shipped from Africa.,2020-03-06,2,0,watch,False
antonioagregado,6,"""Perception is real, and the truth is not.""These terrifying words come from the delusional Imelda Marcos, whose influence on politics in the Philippines is scary. The Kingmaker interviews Marcos at length, only for it to become clear that she is a greedy liar seeking to play the victim. Her opulent lifestyle and desire to birth a paradise is slowly realized to come from a scary place.",2020-03-07,5,0,watch,True
joe_inman,8,With such an incredible lead - why make such a normal film.Like putting Grayson Perry in Driving Miss Daisy,2020-03-07,2,0,watch,False
carloslaron,10,"I missed this at TIFF last year but now after watching it here in the Philippines, I felt like there would be a big difference in my viewing if I had seen it then in Toronto. I can't explain why I feel that way. I've recently come across testimonials. Thus, I have more knowledge on this now than I had last year. I had chills all over. This is that documentary where you tell yourself: WE MUST NEVER FORGET. I loved the interviews from Etta Rosales and all the other relevant figures. The footages featuring Ninoy Aquino had me imagining what could have been if he didn't suffer that fate. That case is still unresolved to this very day. How about that. Former President Cory Aquino was such a class act, ever so eloquent. Essential viewing for us Filipinos because it is part of our history and identity. Go see this!! Perception is real and the truth is not. That byline fits perfectly.",2020-03-07,4,0,watch,False
markstrong,6,"an okay history lesson on the power of the marcoses within the philippines during and after marcos’s presidency, though the documentary is not as linear as id like it to be. lots of back and forth between different subject matter, as if lauren greenfield just remembered something and slapped it on post haste.",2020-03-07,2,0,watch,False
tlspurlin,8,A well done and in-depth look at one of the most corrupt families in modern politics. The sheer narcissism of Imee Marcos made my blood boil.That being said wouldn’t be the worst to get on that level where I have to hide my Picassos when the feds do a sweepWatched on Showtime,2020-03-07,3,0,watch,False
aglmrtnz,5,"The Kingmaker, o taga-gawa ng hari, ay tumutukoy kay Imelda Marcos bilang asawa at ina. Nakatuon ang dokyumentaryo sa naratibo ng dating first lady. Sinasagot naman ito ng mga taong pinapalakas o pinapabulaanan ang kanyang saysay.Ito ay mahalagang pelikula para sa mga Pilipino. Walang bago sa mga kwento at lahat ay nakasulat na sa kasaysayan ngunit idinidiin nito ang mga kaganapan sa ilalim ng administrasyong Marcos at itinatahi sa kasalukuyang politikal na estado ng bansa.Isang panel discussion ang naganap pagkatapos naming mapanood ito sa UP noong anibersaryo ng EDSA revolution: matagumpay ang paglahad ngunit para kanino ba ang pelikula at ano ang call to action? Kaninong narrative ang nangingibabaw?",2020-03-08,3,0,watch,False
honthony,8,*SPOILER ALERT*Stupid Sandro Marcos messed up his ballot by shading two presidents in the 2016 election. 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,2020-03-07,1,0,watch,True
personaishopper,7,important as it weaves the past regime to the philippines' current dire political situation. it's a crime that this has not been wide-released here for more filipinos to see.,2020-03-08,1,0,watch,False
pedrovalenca,9,🇵🇭 🦒 👠👠👠👠👠💎 🔫💸,2020-03-08,1,0,watch,False
robbiez666,8,"The first half of The Kingmaker is a well-made, if slightly eccentric, standard biodoc. It then morphs into a rollercoaster of political corruption and intrigue. The central figure loses her voice as her family loses its grip. It gets very dark, very quickly. Lauren Greenfield carries on her investigations into wealth but this is by far and away her most incisive film. The way it moves from well-paced to rapid is wrong-footing but the questions she can't ask Imelda Marcos are answered by current politics.",2020-03-08,3,0,watch,True
lydiatar,7,happy international women's day except to imelda marcos and all the other evil female marcoses!! they can all burn in hell,2020-03-08,0,0,watch,False
katherineleon,,WOW THIS FUCKING RULED what an insane sad and wild look at the Marcos regime and martial law and wow wow I cried a lot,2020-03-08,0,0,watch,True
zooleykuh,6,fuck the marcoses!,2020-03-06,0,0,watch,False
john_raymond,8,Good morning to the people who oppose and fight delusional criminals/historical revisionists only.,2020-03-09,3,0,watch,False
ramdelossantos,8,"This is the face of the Philippines' politics now and with how this country is being run, this is how it would be for God knows how long.God bless this country!",2020-03-10,2,0,watch,True
loganthevegan,7,"Same shit, different country.",2020-03-09,0,0,watch,True
dennisthemenace,8,"Made me feel a churning mix of anger, disgust, disbelief, and amusement at how Imelda’s daring narcissism and delusional state gives her the idea she is a “Woman of Power.” Cersei Lannister is shaking.",2020-03-10,3,0,watch,True
ethnomusicology,10,I'm a long time fan of Greenfield. This is the most serious subject matter she has covered and leaving the current president of the Philippines to the end of the film only made me more terrified for the future of that country & the Marcos' rebranding,2020-03-10,2,0,watch,True
cinemayola,7,i'm loving this new genre: Exposing Capitalism Soft Grunge.fuck the marcoses!! fuck imelda! eat shit!!!,2020-03-11,1,0,watch,True
leanneclaire,10,Marcos not a hero!!!!!!,2020-03-12,1,0,watch,False
dj_teves13,7,"So basically Imelda Marcos is the Eva Peron of the Philippines but more sinister and eccentric. Both Eva and Imelda, beautiful women who came from the poor and rose to power beside their dictator husband, are similarly fascinating people who wield such influence that they start to believe they were saviors or ""mothers"" of their people. Plus they have great musicals based on their lives. The interesting thing about Lauren Greenfield's ""The Kingmaker"" is how the tone of the film shifts midway. The first half of the doc shines on the past, presenting us with Imelda's many eccentricities and extravagant lifestyle that were so funny to learn about. But it then shifts into serious politics of the present where we get to learn that Imelda is still wielding power by helping to elect his son into the Vice-Presidency. It's Greenfield's way of forboding how the country is doomed to repeat history.",2020-03-05,0,0,watch,False
jotyco,7,fucking terrifying,2020-03-12,3,0,watch,False
v9733xa,7,"☆""Perception is real. The truth is not.""☆It's Women's History Month. Love her or hate her, Imelda Marcos is definitely a woman who made history.In short time I'm going to work my way backwards through documentarian Lauren Greenfield's filmography, starting with her most recent film, The Kingmaker, profiling Imelda Marcos, the former first lady of The Philippines. Notable for far more than just her epic shoe collection, Marcos held the reigns of power behind-the-scenes during her family's time in office, and now has hopes to return to the presidential mansion.Greenfield's style in this film is to allow Marcos to tell her own history and her own story at first. We follow her in-person as she is interviewed, talking about her family, upbringing, and rise to power in the mid-1960s. For over two decades, her husband Ferdinand ruled with her at his side, a political power broker and key agent in diplomacy, using her striking looks and infectious charm to be as close to other world leaders -- often conservative, often dictatorial -- as her husband ever was. Famously catching Ferdinand cheating on her with tape recorder under the bed, which she used as blackmail to get what she wanted later, she grew in prestige and influence into the 80s as the family lived like extravagant royalty amidst a nation suffering in abject poverty. It was the 1986 People Power revolution (and election of Corazon Aquino) which forced them from office and exiled the family from ever ruling The Philippines again.Of course, the Marcos regime ruled with an iron fist in a military dictatorship, and gradually through The Kingmaker the stories of others -- those affected by the imposition of martial law, the families evicted from their homes to the Marcos family could build and renovate at will, the torture victims and political prisoners of innumerable amounts -- come to the fore, and the real truth is revealed about Imelda. That is, Greenfield allows her to be an unreliable narrator, and brings in members of the Aquino family and other opponents to counter her fabrications and exaggerations, like a form of fact checking. Along with her son Bongbong who Imelda wishes to see back in the presidential palace again -- and who probably likes Parasite exactly twice as much as you do -- the two craft a fantastical tale of their birthright to rule, while everyone else fights against their corruption and misdeeds as the loving Marcos clan cozies up to current sociopathic president Duterte.Now in her late 80s, Imelda appears unrepentant and even in denial of any of her family's actions. And why would she admit them? She still maintains fabulous wealth that was shipped offshore and retained after exile, still flaunting it in the face of today's Filipino people and using it to further Bongbong's campaign. In a bizarre state of denial about the years of horror her family brought to The Philippines, Imelda plays the victim and twists the facts to beg for sympathy; unfortunately it has worked in some ways, stealing billions from the country while many Filipinos suffered.Greenfield has explored themes of wealth, privilege, and bewildering ignorance of power and influence before, and The Kingmaker does that effectively. The doc plays with a linear timeline a little, and the shifting stories can make it difficult to follow if you don't already have knowledge of the era. I imagine anyone not from the Philippines and especially anyone under 30 might need more background information about this history to fully grasp the evil of the Marcos regime and impact for decades more, as well as how it's profoundly affected the current Duterte era. This film though is an excellent start.Added to The Best Documentary Films of 2019.Added to Lauren Greenfield ranked.",2020-03-13,12,0,watch,True
leo_pietro,10,Perception is real the truth is notMARCOS! HITLER! DIKTADOR! TUTA!,2020-03-14,3,0,watch,True
louthe,8,Might make another review of this soon (you can check out my extensive take here: bit.ly/33gdBta) but all I have to say for now is...#NeverAgain,2020-03-14,2,0,rewatch,True
60mwdave,8,"Money, power, corruption...and shoes.",2020-03-14,2,0,watch,False
carlocasas,8,As a Filipino: Fucking Hell. That's it. That's the review.,2020-03-15,3,0,watch,False
miggyber,10,"""I don't have an answer for why we allow Imelda to even open her mouth. I'd be okay for them to return, that's the Filipino in me, it's not okay for them to flaunt what they stole.""I stan May Rodriguez#MarcosNotAHero",2020-03-15,11,0,watch,True
blitz05,7,Marcos Hitler Diktador Tuta,2020-03-16,2,0,watch,False
alignthechairs,8,"no to historical revisionism. marcos was never, is not, and will never be a hero. never again. never forget.",2020-03-17,7,0,watch,False
will_louns,7,"As always Lauren Greenfield has a meticulous eye for wealth. She shoots these corrupt and gaudy people beautifully, but the complete picture never feels fully sketched. Well worth the watch but does Not last with you as her first film, Queen of Versailles.",2020-03-18,0,0,watch,False
aidacaroline,8,This is straight up scary 😱,2020-03-18,2,0,watch,True
shainne,7,“He has to create an enemy to justify the use of force.”Love how raw this documentary is. I am in full support of Imelda’s right to SHUT THE FUCK UP! 😍FUCK THE MARCOSES!!! AND FUCK EVERYONE WHO STILL SUPPORTS THEM!!!,2020-03-19,1,0,watch,False
estebucks,8,"It's so incredible to see my country's pocket of local history told on a global platform. That it's by the deft hand of Lauren Greenfield, who seems to specialize in delusional rich folk, is just the cherry on top.Come see the Southeast Asian Evita! In all her garish opulence and stolen splendor. It's quite a sight.This makes an excellent double feature with another documentary released in 2019, The Edge of Democracy.",2020-03-19T01:54:40.540Z,3,0,watch,False
