review_id,document,topic
428,"it is very well made however i struggle to see the benefit of giving imelda marcos a platform to spout her shameless lies about her husband's totalitarian rule and juxtaposing it with the objective truth of history while somewhat giving off the impression that both outlooks are equal in their merit apparently some marcos apologists enjoyed this movie because of that still, i can sort of see the value of this work as an educational resource for the perspective of a foreigner wishing to know more about the history of this corrupt, kleptocratic family nonetheless, i commend the documentary's objective of educating foreigners about the dire situation here in the philippines where thieves are worshipped as idols and the corrupt elite manage to evade justice at every turn",0
429,"the kingmaker history was interesting marcos not being buried for 30 years, the clout loving imelda she's really all show, keeping 10 billion away then fawning over children, giving them 1k, calling it candy money",0
430,"this was so powerful, she is a trip",0
431,fully cooked,-1
432,never fails to agitate me,-1
434,this was made to expose the dictatorship of marcos family and the truth that every filipinos of different generation must know,0
436,"the fuck u mean u're gonna bring world peace it's only so much worse that they're rich and powerful you think you can just topple on everyone in your path i mean you've certainly done it, so many times, and you could do it againand a million people will actually let you and support youwhich is just so fucked up fuck you for taking countless lives i may not know much about my own country's history but any sensible person can see just how these assholes raised to the top, and remained at the top, at the cost of other people's lives and suffering",0
438,pwedi n cgeh,0
439,"do not forgive them, for they know what they do",-1
440,"imelda, they used to say, had an edifice complex she loved buildings",0
441,the victims stories of the abuse during martial law was really heartbreaking to hear probably one of the most effective parts of the documentary,0
442,"when in fact, watching this whole documentary, i just learned even more about the atrocious things they have done and thus have manifested even greater anger towards their name and familynaively thinking that i already knew enough about their history and was also already angry enough back then i have to say though that the documentary shows more than simply just the story of the marcos family and their history after watching it, i now have realized for sure as well that the filipino people are too forgiving, too forgetful, and too naive and to back that statement up, with no better proof to be given, other than that their family has already been back in power with another marcos being the president for more than a year now as of the writing of this review it was certainly all kinds of emotions that i have felt watching this documentary with some of it being that of utter disgust towards the marcos family, our politics, and overall just feeling really bad for our fellow filipinos they were just lucky they were able to prey on the fragility of the filipino people when it comes to being politically aware which is yet another lengthy and very nuanced topic that deserves its separate discussion if i wanted to give it proper justice but welp, that's the simple gist of it i can only wish and hope that we'll soon know better as a country and as the citizens of it anyhow, i do think that this documentary is a must watch, for better or for worse especially for us filipinos just be sure to watch it with an open mind, because you are sure to be taken for quite the ride throughout, and maybe after ityou'll come out with newfound insights regarding this very important and especially relevant point of history in our country imelda marcos said at one point in the documentary that, perception is real, and the truth is not but i will argue that no matter how our perception wants to change the truth, or perceive that something is the truth instead of the otherthat the truth of this controversial point of our history and the truth of the revolting history of their familywill continue to exist despite efforts of trying to perceive them the other way to bring upon a new narrative we, the people that do remember and know will never dare to erase and forget it",0
443,"i understand why some people are morally opposed to imelda being documented like this however, i think it clearly shows how she and ferdinand were able to gain and keep control in the philippines before martial law and ward off opposition during it, besides just the killing which is very bad it also is important because clearly, people bought into her mirage again when bongbong was elected so if we can see her in a complete light like this, we can hopefully learn how to recognize players like imelda and avoid getting roped in ourselves",0
444,watching this in 2023 when bongbong is president this is fine meme,0
445,"this film has more in common with darren aronofsky's mother, than the director's previous queen of versailles the legacy of the marcos family is one of plunder and terror, charity or projects as imelda calls it is merely a tool of reputation laundering that shows clearly in this film imelda marcos is a narcissistic thieving tyrant who probably should not have been given a nearly unfettered platform in this film she desperately wants to be seen as a benevolent dowager, the mother of the country, but she is nothing but a ruthless political animal imelda's positioning of herself as a mother of the country figure is grotesque i rewound multiple times to try and see if she actually touched any of the downtrodden or if they exist as just mere props for her she is, of course, speaking during the presidency of benigno aquino iii son of former president cory aquino and senator ninoy aquinowho's assassination triggered the, first, downfall of the marcos family it's bizarre, infruriating even, to watch this in 2023 knowing that the marcos family has returned to power following her son's election",0
446,"para sa topic katulad ng mga marcoses and their history, mas maganda if isusubo sa mga manonood yung dapat nilang malaman",0
449,"very well done and i think does a good job of counteracting all the bullshit that gets spewed the juxtaposition of a regally dressed lady covered in jewels handing out fistfuls of cash to starving children and then the line i have to dress up and make myself more beautiful, because the poor always looks for a star in the dark of the night",0
451,"they found no skeletons, but found only beautiful shoes it's difficult to enjoy imelda marcos feeling sorry for herself, and there's no real riveting insight offered by any of the other talking heads, but i'm still looking forward to seeing talking heads frontman david byrne's broadway musical here lies love later this year",0
452,"i got diagnosed with an infection at the hospital today which causes these giant headaches, but it doesn't compare to the headache of seeing imelda passing out 1000 pesos each to children with cancer wtfffffff",-1
453,very well made to show both sides of the marcos regime and how they still influence filipino politics today with the dutertes we are living in the scariest of times philippines deserves better,0
454,gs strength is her portraits of vain people good short film,0
455,never forget,-1
456,just woke up,0
457,bongbong the president,0
458,"here we are now, led by marcos",0
459,"i close mo na lang daw yung mouth mo, imelda",0
460,and now another marcos is president,0
462,"a supposed redemption arc of the white lady that only reveals her for what she and her family truly is this is one of the few documentaries that have inspired me to try to write documentary it starts off as an unbiased lens with imelda, only to show later on her delusional self, not void of empathy but contentment also the entrance to the marcoses sponsoring the duterte was sooo good",0
463,imelda marcos is a comedian,0
464,2022,-1
467,watched this before the 2022 elections to fully understand how nasty and inhumane the marcoses are,0
468,average filipino drama,0
469,camp to the highest degree a genuine quote from the doc i went up to chairman mao and asked what is your problem and did the same to saddam hussein literally tattoo that on my forehead,0
470,honestly wild from start to finish,0
474,"i thought it was pretty good man it was a subject i knew little to nothing about, so i learned quite a bit i did have a lot of questions afterwards, it would have been nice to have access to a faq, but its not the movies fault",1
476,12 30 5 e6,0
477,"the bet of this movie is that giving extensive space for imelda and bong bong to tell their whitewashed version of filipino history is worth it, if paired with counterpoints from the likes of noynoy aquino, etta rosales, may rodriguez, archival footage of cory and ninoy, etc surely people will watch to the end to hear about the marcos regime declaring martial law, their various torture methods against dissidents, their rapes of female prisoners, etc it brings to mind truffaut's observation that it's impossible to make a truly antiwar film, because any depiction of war will out of dramatic necessity make war seem compelling imelda is a next level entertaining fabulist and even when she's showing you her michelangelo and picasso paintings, which were extremely obviously bought with stolen money, it's hard for her not to suck you in, at least a little bit you still hear her idealized tales of ferdinand you still see her handing out pesos to poor street children you tell yourself, i'm smart enough not to be taken in by this, but here we are four years after this film's release, and bong bong is president i get the logic i spent the trump years focusing on the objectively ridiculous and funny aspects of his tenure the hamburger feast, putting candy on the minion's head because it was a way to cope but some crimes are best confronted with a tone other than detached irony",0
479,move on n kc mga kkmpwt,0
480,never forget,-1
481,"this is a required film for my class afterwards followed by a elaborative paper expounding what was grasped in this film perhaps what i've actualized is that democracy is a work in progress it isn't some kind of trophy you'd possess after winning a contest nor a certificate hanging on the wall which brings forth a conclusion of either recognition or appreciation the fight for keeping our freedom alive is not measured through materialized occurrences but rather goes by every day reflected in our choices, mirrored in our actions",0
482,"61 last and first men, lockwood co , nacht und nebel kuroko no basuke",0
485,take a shot for every time she mentions mother,0
487,perception is real and the truth is not imelda marcos,-1
488,"i hope y'all will take some time to watch this film, may ilang araw pa",1
490,"a top notch documentary done superbly exposing the marcoses for what they truly are, greedy pigs",-1
492,hey crazy idea why don't we just stop listening to this family,0
493,this was very interesting,1
494,marcoses omg lets rob this country,0
499,the bad guy wins,1
501,truly fascinating documentary yet she remains so allusive and fascinating in the sense that she always is holding something back,0
502,imeldas peak auntie behavior would be hilarious if she didnt treat her entire country like a used condom,0
504,"anyways, nanood kami neto ng bf ko love it",0
505,probably the most unbelievable subject ive ever seen captured in a documentary,1
506,sending this 2 my pro marcos family,0
508,may special circle of hell para sa mga marcos,0
511,imelda marcos to saddam hussein whats your problem,0
512,oh how little she cared to at least make herself look humane in front of the camera,0
513,fvck you imelda,0
514,"never wanted to beat up a lola until this movie ,,, imelda watch your monet paintings",-1
515,"it is just right that with the amount of pro marcos media that exists now, that films and media like this exist and be produced just to match it",0
516,"jfc the way imelda marcos talks about herself is insane, the entire marcos family is insane",0
517,imelda and marcos family are still delusional,0
519,imelda is actually so scary with her charisma,0
521,"took too long focusing on imelda vs the interviews of people affected by her familys chaos tone eventually gets developed but... was expecting more though, i still learned things i hadnt known before thought about the marcos and their effects on the philippines politics",0
522,"centered on imelda marcos with a basically sociopathic behavior excused by wealth and privilege, a master of denial and image manipulation the most disturbing parts are the attempts to rewrite history have seemed to be working already in some ways",0
523,"the venom, pain, righteous anger in may rodriguezs voicei dont have an answer for why we even allow imelda to open her mouthcould work as an indictment of the film itself focuses pretty narrowly on edsa and the center left while sidelining the national democracy movement's opposition to the marcos regime no real investigation of how families like the aquinos perpetuated the same oligarchic system that allowed the marcoses to rise and then rise again to power",0
524,tsk tsk,0
526,miss greenfield has done it again,0
527,it's really is something so see someone lie with such ease,0
530,some of the craziest interviews ive seen in a documentary i learned a lot about filipino history and politics i hate ameri centric people who look at the political situation in another country and immediately go thats just like the us but actually a lot of this seems scarily prescient about what could happen here,0
531,"fuuuuuuuuuuuuuu saw this in my documentary class, bruh filipinos get fucked over so hard and nobody knows",0
532,"a bulletproof bra and 3000 pairs of shoes gaslight, gatekeep, girlboss nobody does it better than imelda",0
533,"love the parts when imelda saying that she cared for people then the screen shows the giraffe, people getting arrested, and her giving money lol",0
535,"director lauren greenfield genuinely thinks that imelda marcos deserves a voice within the oh so rational and objective genre of the documentary and her position as a this neutral white outsider looking in it doesn't take a genius to know the crock of bullshit she spouts and the surface level ironic stance this doc takes by conducting its interviews within the comforts of imelda's home decked out with stolen riches as she fellates her husband's legacy from the grave, even more so having the movie frame itself within close proximity to her and her daily pr errands as if we're getting an inside look in the machinations of this elusive first lady it's the fucking music the music cues reveal how this film slimily switches sides and manipulates one's lack of knowledge on the history of imelda and her legacy the score is triumphant and optimistic as imelda describes meeting ferdinand and their path towards political domination wow, so inspirational uh oh, looks like ferdinand is having an affair with actor dovie beams, gotta play some suspenseful high strings to really show how imelda really was hurt by his infidelity oh my goodness bongbong is cultivated by his mother to become the next heir of his god given right to rule the philippines alexa, play some royalty free inspirational music once again and then at some point, lauren realises how venerating this is all becoming, so she hard cuts to villagers from calauit where imelda's put her safari animals shipped directly from africa in an attempt to spice up the 'beauty' of the philippines lauren strategically places these scenes proceeding imelda to merely offset the guilt and extravagance you've been shown previously and expose how much of an oblivious person imelda is and you are for almost believing in her i have no problems with interviewing victims of dictatorial regimes, but how does lauren have the gall to face these victims with a clean conscience when earlier in the film we see her chillin beside imelda giving out money like candy to the oh so poor and oppressed people the regime claims they didn't oppress by a literal freeway inside a moving vehicle you had access to literal archival footage clearly demonstrating her shady nefariousness on live philippine television what makes you immune from the consequences of your privilege as a director where you can shift between sympathy for imelda and empathy for her victims this shit ain't new to us, so don't treat our history like a vice article",0
536,"wild look into the inner workings of imelda marcos' mind i have never wanted to punch a person so bad when imelda, for a lack of a better word, whined about being unable to go to the us and meet all her friends or whatever while in the background you can see all her grand and gold ornaments and what is literally a giant oil painting of herself",0
537,"they gave the witch too much screentime, enough that my mom a centrist without much knowledge on both history and politics felt bad for her and her family",0
539,chilling horror movie,1
540,"a doc about imelda marcos, a first lady and ringleader of the populist phillipino marcos political party the best thing about this doc is it is essentially a dialectic, marcos tell their version of history of corruption through their lens and the politically active new party tells their side too overall, pretty interesting topic and interesting dialectic structure",0
543,"at times interesting, and at times too navel gazing",1
545,ayoko na,0
547,imelda just literally bought animals from africa out of boredom,-1
548,"not a great introduction for the uninitiated to immelda marcos, largely because aside from alluding to a state sanctioned assassination of a political rival it takes over an hour before you really hear another side of the story than hers yes, one can intuit that as the wife of a dictator living a grossly opulent life she probably wasn't a great person but this documentary lets her have it all her own way for far longer than it challenges her still, it's a fascinating look at the level of self delusion someone like her will stoop to",0
550,filipinos and non filipinos alike need to watch this burntherich,0
551,"watched at the malaya film screening at the beacon cinema tldr still learned refreshed a lot after this viewing and think its still agitating, and a good entry point for learning some concrete examples of the marcos corruptioni think now that ive seen this a few times i can articulate how this film falls into the trap of liberal political documentaries, caricaturing political figures to the point they almost seem silly in their delusion and out of touchness caricaturing imelda to be a super villain motherboss girlboss can be funny in a ridiculous way, exposing her frivolity and extravagance i think this gets somewhat into how conniving and strategic she is but in some of the takeaways from this screening, i wonder if its overshadowed by the persona this is not a foolish silly old woman, this is a conniving fascist who does whatever it takes to cling to her wealth and the perception of her class, even if it means feigning forgetfulness or outright lying someone said that the delusion is mental illness and i would argue that its a media strategy from a woman who has been in the spotlight for 70 years...reminds me of how liberals would psychoanalyze donald trump and call him a dumb cheeto instead of getting into how hes a fascist because of his political opinions and decisions getting into villainization of just the marcos family, and to some extent rodrigo duterte himself often lacks the critique on a systemic level and sets them apart as the few bad apples when its the whole system thats corrupt what did cory and ninoy aquino really do for the people i dont think it showed what they did other than interviewing them to critique the marcosesshow us more about the power of the people this would be a good double feature with a rustling of leaves the power of the people that threatens the very security of the bureaucrat capitalist system",0
555,marcos hitler diktador tutathe fact that this was meant to be a documentary to hear the side of the marcoses but is mostly just them flaunting their ill gotten wealth is giving criminal,0
557,"...im their product, its vital you sell me, so machiavell me, etc etc...",0
558,if imelda's too old and unhealthy to be put in prison for her crimes edi ilagay niyo sa mental institution kasi ang lala ng undiagnosed narcissism niya gosh,0
560,"this really puts the 2022 presidential elections in a whole new light the fact that imelda and her family siphoned away billions of government funds from the filipino people to support their ostentatious lifestyle is disgusting as are the human and animal rights violations committed under the marcoses rule but the truth notwithstanding, imelda views herself as the mother of the nation and the world, and really seems to find nothing wrong with her political ploys or wealth her delusional narrative is both awful and fascinating well made film great access",0
562,should be a mandatory watch before every election,-1
564,incredibly fascinating,1
566,burn all the marcoses and dutertes and all their allies,-1
567,truly frightening,1
568,"bongbong supremacyit's always interesting to watch a documentary about a far right dictator and their family legacy, and seeing the connections between political realities in the phillipines that are reflected in modern american politics a good critical thinking doc that shows you how strong man populism takes root in the people during times of struggle also knowing the future of the marcos family makes the story even more interesting to watch despite all these behaviors, there's still a bongbong and duterte administration today",0
569,this gave the marcoses a platform to tell their own version of the story,0
571,"evenhanded as biopics about dictators go as im sure both supporters and detractors are upset with the portrayal certainly a unique malevolence for despots, and not just a trophy wife",0
572,"its natural for us to be fascinated by the marcos family the kingmaker not only satisfies ones need for a hood documentary, but also shows us just how dangerous and corrupt one can get when given too much power the power that the marcoses hold over the filipino government is startling and one can only imagine what will happen now that the marcos family is back in malacanang",0
573,"the kingmaker is more than a bio pic of imelda marcos and her wretched family it shares the playbook for how dictators and despots play to follibles of human nature to win control, then rob you blind while beating you and convincing you it is for your own good this lady plays innocent and ignorant of the crimes of the husband or the odd assassination of their political enemies she performs magic by managing to flaunt her stolen wealth, cry poor and then hide her billions from the authorities the real insight is seeing how power can be bought, as the marcos buy their way back into power by bankrolling a ruthless, sexist, murderous autocrat into the presidency who then paves the way for the familys return, removing their enemies and opening the door wide open for them no doubt trump and his sons will use the same technique my list of ranked documentaries documentaries rankeddocumentaries ranked crime and justice systemdocumentaries ranked sportsdocumentaries ranked musicdocumentaries ranked biographiesdocumentaries ranked aboriginal first nationsdocumentaries ranked short docos",0
574,"this doc gives a good cursory overview of the destruction that the marcos family have caused i think the most impactful parts were where we got to hear firsthand accounts of people who had suffered under the marcos regime, like the activists and the villagers from calauit",0
575,"philippines history, the history of martial law and the marcoses and the aquinos, feels like personal family history as a filipino immigrant to canada i never knew that the marcoses literally bought animals from the safari of kenya, brought them to the philippines, kicked out a whole island of people, and created a zoo it's different watching this 2019 film in 2022 after the election of bongbong marcos to the presidency and seeing the strategic steps they've taken to secure their political resurgence and climb back into power the scene in the school where the kids are saying that martial law was a good and prosperous time for the philippines is terrifying for all of the philippines' obsession with history with rizal, bonifacio, aquino that history is being rewritten in real time, through social media, through public speeches, through lies and this film just shows the brazenness of it all behind the motherly facade and the openly giving out of money, all that imelda marcos wants is power for her family and is willing to do whatever it takes what a film i get that maybe we shouldn't give the marcoses a platform to spread their propaganda but this is still a history lesson, and a valuable one",0
577,captures how the marcoses are so cruel and rotten to their core,-1
578,why do we even let her open her mouth so true my fren,0
579,they dont assassinate political figures like they used to anymore,0
580,"but im just gonna rant everything here its hard to identify what i truly feel whenever i see this documentary i admit that i used to believe in this too because i only gathered information from what i heard so kababayan please wake the f up do your research and have the will to actually see whats truly going on dont let yourself be fooled by the pretty gestures these politicians make, and instead look at the alignment between their words and actions",0
581,"there's a new film fully sanctioned and sponsored by the marcoses portraying calm and victimhood over their last 72 hours in malacanang, so i'm logging this again as a reminder of the truth in this documentary, imelda confirmed their frantic packing and evacuation of the presidential palace, even stuffing diamonds in diapers because that's the kind of hideous human beings they are one can pour all of their swiss account money into propaganda but they cannot erase truth",0
586,great documentary on the fallout of post colonial rule and how the us and other governments kept people in power who were absolutely disgusting toward the people of the countries they rule and how social media keeps those people in power in the modern age,0
587,"its supposed to be destined, controlled methodically, carefully curated, whether if its for love, or for unity for many years to come",-1
588,"i was only eight years old when become orphan, when you lose your money your ma ma mother imelda marcos2016",0
592,a condom could've prevented that woman to be born,0
593,"i liked this movie because of the way it shows the similarities between the forces that led to trumps rise in the us while the movie hints at mass popular movements as a source of change, it does not get at why the movements that led to marcos fall were unable to keep the family from rising again, beyond the use of social media manipulation, which again parallels with the mainstream explanations for trumps rise the documentary was interesting nonetheless so i do recommend it",0
595,still cant believe imelda marcos literally said she misses the clout of being first lady on tape i didnt even know the word clout existed in 2019,0
596,"you cannot talk about ferdinand marcos dictatorship without talking about his wife american director lauren greenfield not only paints a pretty complete picture of imelda marcos and her influence but also lays the ground for the future of philippine politics it was important that this documentary was an american production because the marcoses would never have openly bared their stolen wealth to philippine media greenfield and her team had access to one on one interviews with the late dictators family and their ostentatious households but with every memory imelda recalls, and every art piece she shows off, greenfield counters them with testimonials from martial law activists and victims this results in exposing the delusion the marcoses live in the documentary also chose calauit island to represent the marcoses effect on the country the regime initiated many costly projects, but calauit island was a fever dream indeed, imelda dreamt of beautifying the country with poached animals from africa at the cost of the natives of calauit island today, the island is long forgotten but the animals remain and are neglected the kingmaker isnt just a retelling of the past the latter half of the film follows ferdinand marcos jr s bid for the vice presidency in the 2016 elections while he narrowly lost, a new dictator stepped in and echoed the crimes of his father here, greenfield concludes the film with a warning of history repeating looking back, and considering marcos jr s recent win in the 2022 presidential elections, the kingmaker is an excellent explanation for how and why we got here subscribe to actually certainlys newslettermedia content you should and shouldnt waste your time on",0
598,"film review 16the kingmaker, a documentary of the infamous political dynasty, explores everything, neutral yet overwhelmingly depressing the first scene would make your intestines dissolve itself, watching the impoverished worship imelda as she give twenty peso bills to childrena return so little for a future robbed marcos sr their family is persistent to maintain power in exchange for lives, and we are doomed to witness it by our own eyes power does not corrupt",0
599,i hope they meet violent ends,1
600,"from the director of queen of versailles, one of my all time favorite docs, comes another movie about a matriarch proud to show off her familys sickeningly decadent lifestyle and imelda marcos makes the previous documentary subject look mother teresa theres simply too much story here for the constraints of a 100 minute documentary while her other doc had the advantage of focusing on a simple story rooted in events most viewers didnt need primers on, this one has the challenge of conveying recent filipino history, imeldas nine decades of life, her sons political trajectory and the election of former president duterte whats here is never less than fascinating itd be shocking if it werent but it shouldve had at least double the run time to breathe",0
601,"this a great entry point in the history of the marcoses but denies any further information to paint the whole storysimilar to a politician who says the right things but is still partly lackadaisical in action this is critical because the documentary showcases other important political personalities as respectable, without much criticism for what they've done to the philippines",0
602,"greenfield smartly allows imelda to hang herself on numerous occasions, but a smart choice of talking heads helps explain why she retains some popularity, despite her evil",0
603,clout chaser ka madam,0
604,"now i know why my parents wanted to leave the philippines to live in the united states not only is the kingmaker a fascinating documentary about imelda marcos, but it's also about the marcos family's rise to power during her husband's reign as the president of the philippines i can see why director lauren greenfield wanted to tackle imelda marcos for this doc if you know her previous two films, you know that she documents wealthy people, and what is the meaning of being wealthy not only does the kingmaker fit in with those prior films, it also shows how awful marcos' reign was when ferdinand marcos declared martial law in the philippines it seemed like the marcos family cared more about themselves with all the money and wealth they had instead of helping out the people of the philippines it's a sad reality that now imelda's son bongbong is now the current president of the philippines after the doc ended now i understand why a lot of filipinos are against the marcos name since they didn't do a lot of good for their country still, this is a great documentary about a divisive figure in imelda marcos",0
605,iselda si imelda,0
607,"powerful, disturbing",1
608,"a skin crawling reminder that time is a flat circle, and erasing history is a terrifyingly easy thing to do when you have a few monets from ur ill gotten wealth stash laying around",-1
609,"in time, i think this may become one of the defining docs of our time",1
610,imelda ano ba,0
612,3rd time watching this even more so now that their child is president,-1
613,"the only problem i had with this is that it did give a little clout to the marcoses, in some ways it's not the best documentary that showcased how tyrannical the marcos family is but it's one of the films about this family that should be regularly and mandatorily shown to the filipinos, especially students",0
614,someone will bring you down someday,0
616,"gising, pinas",0
617,"probably too soon and too real for anyone who actually lives in the philippines but good doc nonetheless when you point the camera at someone long enough, they will eventually reveal one way or another what theyre really about",0
620,legend has it filipinos go straight to heaven for they've made their lives on earth a living hell,0
621,i cannot fucking wait til imelda dies,0
622,mukhang pong jollibee si imelda,0
623,"shes terrifying i have a lot of respect for the elderly, but ive never wanted to shut an elderly lady out of my life until i saw this",0
624,mamatay na sana lahat ng mga marcos,0
625,the people raiding and trashing the palace was so satisfying,-1
627,"the main goal of imelda marcos is to vindicate the family's honor, the family's name, except that the filipino nation will never allow that today, 1st of july 2022, marks the first day of ferdinand bongbong marcos junior, the son of imelda and ferdinand marcos senior, on being president of the philippines after winning the presidential elections, rip",0
629,imelda girl youre over,0
630,"imagine being proud to say you were friends with not only 1, but 5 dictators... not including yourself and your husband",0
633,imelda reminds me of all of my childhood friends moms,0
634,our lady of graft and corruption pay for us,0
635,"i love lauren greenfields brand of looking at the horror and garishness of the rich and powerful and this portrait of imelda marcos perfectly illustrates how she is essentially the circe lannister of the philippines she controls the powerful men in her family behind the scenes all the while letting her most narcissistic, showboaty tendencies run loose this is also a great stealth history lesson on one of the defining tumultuous periods of philippine history, martial law, and the ongoing turmoil that the country faces in the wake of the marcos familys corrupt quest for power",0
636,if you wanna know why the philippines is fuckedand add to the horror of the reality that bingbong markizis the president electlook no furtherthan thischillingdoc,0
637,"knew i was gonna argue with my mom near the end of this, but this was very eerie given the election results",-1
640,fucking over the philippines the re up2 kleptomaniacs' return to power3 imelda mothering the world,0
641,powerfull with twists and turns a mustwatch for everyone who is into modern politcis and or game of thrones,0
643,"this gave me so much rage, i swear then i ended up feeling bad for imelda took twice as long as the actual length to watch because of the discussions we had about it",-1
644,"extremely insightful, crazy how the villain is so proud and candid when speaking about her crimes",0
645,"the part where vp leni is talking about the inbreeding and political dynasties, then it shows the animals in the island perfect shot",-1
649,such a girlbosswe stan ms meldy this is sarcasm po hehe,0
653,on a kick i love her movies so much this one was also amazing i think generation wealth is still my favorite but i love everything about how she constructs a story,0
654,"a very informative document of a crucial period of the philippines history, though there was too much about duterte near the end, and, much worse, a significant portion of this film compounds rather than critiques imelda marcos using her cult of personality to hide her complacency and active involvement in the brutalizing of the philippines",0
656,the documentary really painted imelda marcos in a very benign light,0
659,krazy family,0
661,"didn't realize until now that this amount of craziness can fit in one documentary considering most of the stories are told by her, i expected it to show all the positive things about their family honestly, don't know what emotion to feel while watching this",0
662,imelda is a psychopath while masyadong beta male si bong bong compared to his mala patrick bateman na tatay sandro is fucking dumb too,0
666,that was so oh wow,1
667,fascinating...i want to do drag as imelda marcos,-1
668,"somehow, palpatine returned now being serious, this is an excellent documentary",1
669,watched this last year,1
670,this might top my all time horror movie... imelda gives me no less headache than covid does to me atm ill despair only a little before i got better from covid and pray my son dont be a bong kid,1
672,"unbiased documentary, you get to hear their side but also hear their victims and see the insurmountable evidences of their atrocities and plunders the 20",0
673,"very difficult to watch this bc fuck imelda marcos and fuck all the marcoses to hellhowever i do think there is a huge void in cinema where documentaries by and about filipinos should beat least this kind of fills that void even though its only a fragment of what it should beunless a member of the marcos family is ready to be honest about history and use that honesty to help prevent history from repeating itself, none of them should ever be given a platform at all this should have completely focused on the activists and victims of the marcos dictatorship instead of any of the bullshit that imelda marcos has to say in fact, that choice probably wouldve served the goals of this documentary overall",0
675,"rise up, horror movie of the year clout chaser imelda marcos admits she is one within the first two minutes the sickening feeling doesn't stop, obviously when we delve further into her husband's actions diamonds in diapers would have been a much better title, i'll give her that, considering she blames her excessiveness on mothering but my grandfather was like, there's no money in the sciences , switch to politics bits of it hit close to home as a malaysian, shame our criminal is still in office and his wife got all of her designer bags back",0
676,"it shows that the marcoses only cared for their power and now, people still voted the dictator's son for president",0
677,bbm know that ur father is looking up at u rn,0
680,"every filipino, if given the chance, can watch this but not everyone can truly understand how much of a damage the marcoses caused",0
681,filipina marie antoinette,0
682,"70,000 people were incarcerated ang sahol",0
683,"as bbm has now been proclaimed he clearly said that they are just trying to make his dads last name better clean slate and not trying to make the philippines better hopefully, he proves us wrong proves us wrong by being a good president but u doubt it",0
685,wow 100,0
686,"imelda, the most annoying person in the planet and yeah fuck the marcoses",0
691,we really live in the darkest timeline,-1
693,"for a documentary it was okay would've liked it better if more accounts from other victims were taken instead of the lp members i quite liked how it captured imelda's vapidness and snobbishness anyway, i laughed a few times while watching, not the good kind but more of a oh god we're fcked type of laugh just can't believe how much power this family still holds in the country",0
694, 2022 ,-1
696,"not even our father, hail mary nor any other religious prayers can save your demonic soul from what you did to the philippines i hope you all of your family members suffer and rot in fires of the hell never forget",0
697,may rodriguez,0
698,are you a nurse din po,0
699,"so predictive it turns a little apocalyptic thought this was going to be a little facile, but it carefully coaxes out what makes imelda both so evil and astute about what she's doing i find her in equal measure fascinating and repellent some sort of garish eva peron dropped right into the heart of manila greenfield does an exceptional job of juxtaposing the callousness of their wealth with the dire conditions oligarchical rule has imposed on generations of filipinos the interviews with activists, victims of martial law, and the poor who continue to suffer under a newly reformed marcos regime are telling the only apt summation of watching her drone for 90 minutes is that she's machiavellian, the feigned ignorance and cutesy charm are premeditated, and she and her kin will continue to loot in a never ending cyclical tragedy",0
700,putang ina mo bongbong marcos 17th president of the philippines here's to 14 more years of reign,0
701,"the part that sent me over the edge is when she was crying and self pitying herself saying she was sooo trustworthy while listing her friends including, gadaffi , mao ze dong and sadam hussein like, girl... out of all the world leaders you meet, choosing those specific ones...was a choice...literally felt like a scene from documentary now im not a serial killer just ask my friends john wayne gacy, ted bundy and the zodiac killer",0
702,"watching this made me goosebumps because this film predicted everything about the marcoses and it was proven in this year of 2022 when bong bong got elected as president of the philippines the marcoses really used the power of social media to spread the lies and change the history making them look good, as what imelda said past is past imagine telling this to the martial law victims and their families... now another marcos will be appointed as the president... privileged people will of course have good life, but what about the poor people the marcoses will always get away with murder, not just them but also those people seated in power whove been convicted already but managed to fool people again to get what they want ... thats how worst our country is becoming and i couldnt imagine what it will be in the future",0
706,"no to historical revisionism they dindn't find any skelet0ns in the cl0set, just s0me fabulous sh0es but at what cost sama din sa pakiramdam na pinanood ko to while bbm is winning in a landslide",0
707,"the kingmaker explicitly shows the both sides of the coin the film showed no biases no political preferences no aggressions the documentary showed the truth the film poster even says it all, imelda was putting an attractive mask in front of the unjust, impoverish and inhuman events that the filipinos experienced all of which was in the expense to give imelda and her family a better and richer lifestyle the marcoses uses money to persuade the poor into seeing them as heroes of the country now, the marcoses are using disinformation as a means to bring their family back into power may this film and other documentaries similar to it serve as one of the unrevised truths that the filipino citizens should never forget",0
709,"to think her son is set to resume this families criminal grip over that wonderful nation is beyond heartbreaking the only positive is, perhaps he isn't as insane as that murderous fuck duterte",-1
710,guillotine for all of them no mercy for the marcoses and their cronies,-1
711,"give them 40 when i heard that the son of the former dictator of the phillipines actually won the presidential race, i thought hey lets see how fucked up they actually are and no surprises as the mother says martial law was great for the country and they did nothing wrong",0
713,the best political documentaries are always terrifying,1
715,i hate the marcoses but my legs move a little when i hear the bong bong sara song,0
716,we bought a zoo but filipino,0
717,this should be required viewing for anyone learning how to spot gaslighting,1
718,cringe talaga 'tong si imelda,0
