movie_name,review_text,topic
Praybeyt Benjamin 1,"baka ikaw ang abnormal, kalalaki mong tao ang laki ng dede mo!",0
Praybeyt Benjamin 1,better than coco martin’s fpj series,0
Praybeyt Benjamin 1,pogi ni kean cipriano dito Truew???,0
Praybeyt Benjamin 1,wititit,0
Praybeyt Benjamin 1,still the best filipino comedy film,0
Praybeyt Benjamin 1,"more than a decade later funny pa rin sya in fairness,,",0
Praybeyt Benjamin 1,Serveeeeeee  the country,0
Praybeyt Benjamin 1,siguro criminology course ni carlos agassi dito,0
Praybeyt Benjamin 1,Forever iconic ,2
Praybeyt Benjamin 1,pogi ni kean,0
Praybeyt Benjamin 1,guds nmn,0
Praybeyt Benjamin 1,philippine comedy was never the same. ilysm vice ganda ,0
Praybeyt Benjamin 1,"eh, the mention of katrina irked me so bad, like why would you include that?",0
Praybeyt Benjamin 1,bakit parang tatawa si derek anytime na nasa screen siya ,0
Praybeyt Benjamin 1,everyone's looking at derek ramsay but i'm looking at kean cipriano,-1
Praybeyt Benjamin 1,me sa rotc,0
Praybeyt Benjamin 1,meme vice da best,0
Praybeyt Benjamin 1,a huge part of filipino pop culture for sure,0
Praybeyt Benjamin 1,i would forever defend vice ganda AGAINST THOSE WHO discredit her contributions to Philippine cinema!,0
Praybeyt Benjamin 1,mulan but she's a gay boy,1
Praybeyt Benjamin 1,natatawa pa rin ako hanggang ngayon idgaf !!!!!!!!,0
Praybeyt Benjamin 1,hilda coronel NYEH!,0
Praybeyt Benjamin 1,its camp right in the eye,6
Praybeyt Benjamin 1,"“sinong cornel?” “si hilda”“sinong hilda?”“hilda koronel” */nabaliwmedyo naging uncomfy ako with some of the homophobic scenes pero true to its title, unkabogable talaga hahahahahaha the angry birds and despicable me reference?!??! panalo sakin I fear….",-1
Praybeyt Benjamin 1,the sound effects not being in sync with the clips is so funny char,0
Praybeyt Benjamin 1,si brandon ay alagad ni sigmund freud,0
Praybeyt Benjamin 1,eh sa nakakatawa siya hahahahaha,0
Praybeyt Benjamin 1,Whack,0
Praybeyt Benjamin 1,kung hiyang hiya ka e iwanan ka na namin dito,0
Praybeyt Benjamin 1,oo nga naman bat di nalang tayo gumawa ng baril na mabahong utot nilalabas kesa magpatayan tayong lahat,0
Praybeyt Benjamin 1,can't even enjoy praybeyt benjamin anymore because of woke,-1
Praybeyt Benjamin 1,"maturing is realizing that this is actually funny. i mean, if you want to be problematic, at least be hilarious.",0
Praybeyt Benjamin 1,kainez this was so creative hahhahaha,0
Praybeyt Benjamin 1,fuck d military but the nostalgia on this one goes harddd like this really is one of meme's most iconic films,0
Praybeyt Benjamin 1,bat ko to pinanood,0
Praybeyt Benjamin 1,e baka ikaw ang abnormal? kalalaki mong tao anlaki laki ng dede mo?,0
Praybeyt Benjamin 1,i love u my gay mulan,1
Praybeyt Benjamin 1,the jokes per minute ratio goes crazy… truly a classic in philippine pop culture,0
Praybeyt Benjamin 1,"""mahal kita parang nanay ko"" ",0
Praybeyt Benjamin 1,this is my mulan,4
Praybeyt Benjamin 1,Thank you to that mmff thread on twt for reminding me of true cinema,0
Praybeyt Benjamin 1,"I'm always amazed at how Wenn V. Deramas' films reflect the society of their time. pero tbh ito pinaka-less offensive niyang film,, kahit relatively older. Lol. Enjoyed this!",0
Praybeyt Benjamin 1,this is my avengers assemble,0
Praybeyt Benjamin 1,kean cipriano lookalike contest in my room neow,0
Praybeyt Benjamin 1,mulan ng pilipinas,0
Praybeyt Benjamin 1,imma tell my kids this is Mulan,4
Praybeyt Benjamin 1,display lang sa tv,0
Praybeyt Benjamin 1,wahahaha watched this with pau while cramming our design site analysis,0
Praybeyt Benjamin 1,my favorite execution of 4th wall breaking in a comedy film <33,0
Praybeyt Benjamin 1,benjie was raised in a very loving family,-1
Praybeyt Benjamin 1,god-tier vice ganda film IDGAF,0
Praybeyt Benjamin 1,[dagupan to cubao five star bus],2
Praybeyt Benjamin 1,hindi raw pinagpapawisan sa lalaki pero naglalagkit na,0
Praybeyt Benjamin 1,evil mulan,0
Praybeyt Benjamin 1,yung homophobic at fat phobic na jokes yung nangingibabaw i can't make excuses for thatngunit ganda pa rin kasi ng plotMulan lang yarnhHahahahhwjwhahahHthe nostalgia also hahahahahahah,1
Praybeyt Benjamin 1,"CAMP, PEAK PHILIPPINE COMEDY, CINEMA!! can we all agree that this is THE vice ganda film? i mean, that's mulan golagat!!!ps. i love u direk wenn THANK U",0
Praybeyt Benjamin 1,me sa mandatory rotc,0
Praybeyt Benjamin 1,#ReviveWennDeramasNow,0
Praybeyt Benjamin 1,banger idc,0
Praybeyt Benjamin 1,Ang ganda ng restoration sa YouTube!!! One of the best underdog ensemble cast actually.,0
Praybeyt Benjamin 1,CAMMMPPPPPPPPPPPP,0
Praybeyt Benjamin 1,"hi kay kean cipriano na naka salamin,, my name is apple u wanna fak me neow ??",0
Praybeyt Benjamin 1,Gooooo Derek Ramsay do ur gay little dance goooooo,0
Praybeyt Benjamin 1,"my takeaway is that this film was once the highest grossing filipino film of all time. led by a gay man. in 2011. one would think that's progress.EDIT: ALSO, eddie garcia!!! there's a scene na nadala ako like grabe that's legendary",0
Praybeyt Benjamin 1,sobrang solid ng mga bading,0
Praybeyt Benjamin 1,the perfect balance of absurd humor and genuine moments. my most fave vg film for a reason.,0
Praybeyt Benjamin 1,kean cipriano was my gay awakening,1
Praybeyt Benjamin 1,childhood,0
Praybeyt Benjamin 1,comfort film,0
Praybeyt Benjamin 1,This might be mulan live action.,5
Praybeyt Benjamin 1,boset mulan dww,0
Praybeyt Benjamin 1,WELCOME HOME PAAAAAAPSI!!!!,3
Praybeyt Benjamin 1,peak philippine cinema,0
Praybeyt Benjamin 1,Bading ding ding,0
Praybeyt Benjamin 1,welcome home papsi!,3
Praybeyt Benjamin 1,the end scene did not give  “kasi babae siya” WHAT HSHSJSS,0
Praybeyt Benjamin 1,shuta iconic talaga yung tiara at utot gun ,0
Praybeyt Benjamin 1,vice ganda mara ako tonite,0
Praybeyt Benjamin 1,"surprisingly i watched majority of vice ganda’s star cinema 2010s films except for this one (and a few others). always wanted to watch this film but never had the time for it, but after watching the supercut version on youtube, i had to watch the full film. this film was really funny like there were so much scenes in this that were hilarious, like i would make myself replay and i would still be laughing lol.  honestly idk if i like this one or the second film better since they are both so good and funny, but i do have a soft spot for the second film as i grew up watching that before this film. but i still really enjoyed watching this film!! (i need to rewatch this again in the restored version!! )",0
Praybeyt Benjamin 1,WHSHSHHSHSHSHSHA i love this movieee  also bakit ganon mukhang sobrang lumang film,0
Praybeyt Benjamin 1,"direk wenn, naka-shabu ka po ba noong ginagawa mo ‘to?",0
Praybeyt Benjamin 1,"""welcome home, papsiee!!!""",3
Praybeyt Benjamin 1,still has a very relevant critique on homophobia and toxic masculinity. the fact that benjie's advocacy and views never faltered despite going through all of that military training is everythinggg <3 it's funny how everything about this film is still so special to me considering how i grew up watching this. didn't disappoint at all,0
Praybeyt Benjamin 1,Avoided this during the years it came out because it was cool to hate on it. I'm so glad I grew up. Direk Wenn's comedy has a certain magic to it that is hard to replicate.,0
Praybeyt Benjamin 1,the ONLY praybeyt benjamin in my eyes,-1
Praybeyt Benjamin 1,what mandatory rotc does to a mf,0
Praybeyt Benjamin 1,WELCOME HOME POPSIEEEEEE,3
Praybeyt Benjamin 1,my mulan,4
Praybeyt Benjamin 1,benjie my gay rights defender,1
Praybeyt Benjamin 1,PASS ME THE AK SUH,0
Praybeyt Benjamin 1,Mulan ph,4
Praybeyt Benjamin 1,HWHAHHAHAHAHAHAHWHAHAH LARO,0
Praybeyt Benjamin 1,MULAN COULD NEVER,-1
Praybeyt Benjamin 1,I NEED MORE NIKKI VALDEZ FILM,0
Praybeyt Benjamin 1,watched a supercut para maalala ko ung nangyare sobrang patok sana .. 5/5 kung walang racist undertones ung character ni billy aladdin and hindi sya pro-war,0
Praybeyt Benjamin 1,the filipino film industry has mastered brainrot before it was even called brainrot,0
Praybeyt Benjamin 1,,0
Praybeyt Benjamin 1,directed by taika waititi,0
Praybeyt Benjamin 1,telling my kids this was mulan,4
Praybeyt Benjamin 1,"Ok I see the impact on the community na because they addressed the stigma explicitly. However, it’s still ironic how they portrayed the detrimental perception of gay men being predatory of other men.",1
Praybeyt Benjamin 1,For why,0
Praybeyt Benjamin 1,"cinema. but historically speaking, they should’ve joined the new people’s army instead",0
Praybeyt Benjamin 1,Nagpustahan kami pero sabay kaming natalo ,0
Praybeyt Benjamin 1,Funny yet cringy at times but still bearable for the movie for having a heart and soul. Let's see if the sequel remains with that dignity and doesn't show its cashgrab purpose.,0
Praybeyt Benjamin 1,Corny,0
Praybeyt Benjamin 1,"Pro-war, military propaganda, and some questionable jokes aside, I didn't expect that the humor and pacing nung movie would hold up nicely until this day. Kada minuto super entertaining parin nito. Had lots of laugh remembering all the punchlines! Ang hirap lang panoorin as a lesbian, nakakaumay mga lalaki ",0
Praybeyt Benjamin 1,pogi ni derek putangina,0
Praybeyt Benjamin 1,aliw sa ending na magkamukha si benjie at gf ni brandon hahsajhsahha kainis,0
Praybeyt Benjamin 1,filo films and its vice ganda obsession ,0
Praybeyt Benjamin 1,it doesn't have to be a vv good film to be enjoyed,0
Praybeyt Benjamin 1,GAY never DIE because this is a comedy movie.,0
Praybeyt Benjamin 1,welcome home papsie,3
Praybeyt Benjamin 1,pinanood ko ulit coz nag-resign na si madam vp as deped sec,0
Praybeyt Benjamin 1,"puro kayo atay, balunbalunan, wala kayong puso",0
Praybeyt Benjamin 1,this movie screams my childhood,0
Praybeyt Benjamin 1,may cd ako neto nung g4 pa ko tapos hiniram ng adviser ko hanggang sa di na binalik,0
Praybeyt Benjamin 1,Wenn V. Deramas knows how to make pinoy comedy that actualy hits unlike vice ganda,0
Praybeyt Benjamin 1,"Benjamin ""Benjie"" Santos VIII, mulan could never.",-1
Praybeyt Benjamin 1,I DID NOT ENJOY THIS AS A KID BUT NOW AS AN ADULT THIS IS SO CAMP!,6
Praybeyt Benjamin 1,not so modern day mulan... why did i just realize that,4
Praybeyt Benjamin 1,this is EVERYTHING,0
Praybeyt Benjamin 1,ishley,0
Praybeyt Benjamin 1,"ang cute ni jimmy santos, best dad hahaha",0
Praybeyt Benjamin 1,"started for vice ganda, stayed for the homosexual military propaganda",1
Praybeyt Benjamin 1,"Welcome home, PAPSIEeE!!!~~",3
Praybeyt Benjamin 1,utot gun w laser sound effects.... hay wenn deramas iba k tlaga,0
Praybeyt Benjamin 1,mulan live action if it slayed,5
Praybeyt Benjamin 1,WELCOME HOME PAPSIE,3
Praybeyt Benjamin 1,ilabyu ion perez,0
Praybeyt Benjamin 1,i could write a dissertation on this,0
Praybeyt Benjamin 1,SERVEEEEED!!!,0
Praybeyt Benjamin 1,this is literally just like mulanmy gf’s rating: 1/5,-1
Praybeyt Benjamin 1,"With the announcement of Vice Ganda's new project with Jun Lana in the works, I thought I would revisit some of the films in his filmography and I gotta say, while Praybeyt Benjamin didn't exactly age all that well, it became the better Mulan live action we deserve lmao. I mean, imagine that. It has all of Wenn V. Deramas' stylings and add to that a fresh out of the gates of his success as a noontime host and celebrated comedian, getting the chance to helm his own movie, Vice Ganda shows up here with his signature comedic style. The only thing is, and my Dad has said this before and I agree, there's a Vice who gets directed to say jokes and there's a Vice who does adlibs and jokes impromptu that somehow shows a completely polarizing way you experience his comedy. Here, the gags and style were fresh for that time. His command of the camera feels special but it wore out at some point because I feel like Vice does well in situations in the moment not exactly prepared for him. I do have to say, in the moments that allow him to show vulnerability, I don't hate it, especially with the theme of ""a gay man having to play up being a brusque man in order to serve in the military"". Yes, the theme of why should it be any different for him to serve his country as a gay man than being the stereotypical cishet with big muscles? Sure, this feels like a propaganda film but if you're gonna serve your country , SERVE CUNT lmaoooooAnyway, it's still a shame that they didn't get Jimmy Santos in the second movie to play Benji's dad. The OG ""SI OA"" ",0
Praybeyt Benjamin 1,hahahahahahahaha,0
Praybeyt Benjamin 1,AN ICONIC FILM ALWAYS!!,0
Praybeyt Benjamin 1,mulan live action yarn,5
Praybeyt Benjamin 1,going to tell my kids this was mulan,4
Praybeyt Benjamin 1,the way na bentang benta parin saken ung ibang lines dito ,0
Praybeyt Benjamin 1,movie marathon and multi tasking,0
Praybeyt Benjamin 1,benjie walked so mulan could run!!!!,0
Praybeyt Benjamin 1,“Pag bakla ba salot na agad? Di ba pwedeng malas muna?”,0
Praybeyt Benjamin 1,This is me when ROTC,0
Praybeyt Benjamin 1,5/10 = mid,2
Praybeyt Benjamin 1,this won't fly if it was made today,0
Praybeyt Benjamin 1,"she put the L, I and Q in the LGBTQIA ‘cause shes an ICONE, LEGEND, & A QUEEN. and most importantly she birthed to millions of baklang kanal humor",-1
Praybeyt Benjamin 1,105 minutes of just vice ganda breaking the fourth wall,2
Praybeyt Benjamin 1,all unseriousness in one film,0
Praybeyt Benjamin 1,while prepping for Ed Sheeran’s mathematics tour mnl <3,0
Praybeyt Benjamin 1,ikembot mo ikembot mo ikembot mo,0
Praybeyt Benjamin 1,- WELCOME HOME PAPSIIII- *sinapak* BAKLA!,3
Praybeyt Benjamin 1,the acceptable mulan live action adaptation,5
Praybeyt Benjamin 1,gusto ko lang sabihin sobra saya ko nilagay na finally sa youtube thank you abs-cbn star cinema mahal ko kau so much :'))))),0
Praybeyt Benjamin 1,ICONIC,0
Praybeyt Benjamin 1,memorized dadalhin bc of this film,0
Praybeyt Benjamin 1,Bayonetta dupe,0
Praybeyt Benjamin 1,Vice Ganda devoured,0
Praybeyt Benjamin 1,mga senyales na need ko na magtherapy: when i cant tell how many times i’ve rewatched a meme & deramas movie in the past weeks (effective copium for a certain period of time icl) ,0
Praybeyt Benjamin 1,"Largely runs on one kind of joke, but Vice Ganda delivers pretty well throughout. Star-making, that's for sure. One of the better Ganda-Deramas collaborations.",0
Praybeyt Benjamin 1,Ended the mulan live action.,5
Praybeyt Benjamin 1,needed the laugh,0
Praybeyt Benjamin 1,ended homophobia <3,1
Praybeyt Benjamin 1,"her most underrated (??) film of all time just because hindi sha accessible (wala sa youtube, wala sa netflix) LOVE YEW MEME VICEEEEEE !!!! WAPAKELZ SA BASHERS",0
Praybeyt Benjamin 1,The only Mulan live action that exists,5
Praybeyt Benjamin 1,The only good Mulan adaptation,4
Praybeyt Benjamin 1,nasa wish list ko na ang utot gun ,0
Praybeyt Benjamin 1,Alternate universe mulan,0
Praybeyt Benjamin 1,si camp,6
Praybeyt Benjamin 1,born to slay but forced to serve,0
Praybeyt Benjamin 1,best film ever,0
Praybeyt Benjamin 1,"This movie, in today's cultural atmosphere, will definitely not land because this was so problematic in many ways and forms..But we gotta admit, back in its release heyday, people ate this up because it was so funny for that time's ""canal"" humor.",0
Praybeyt Benjamin 1,iconic sha ya funny,0
Praybeyt Benjamin 1,peak,2
Praybeyt Benjamin 1,Now why was he talking like a horse for so long ,0
Praybeyt Benjamin 1,horrific acting,0
Praybeyt Benjamin 1,wala si richard yap pero maganda parin,0
Praybeyt Benjamin 1,funny in a turn your brain off love it,0
Praybeyt Benjamin 1,me,0
Praybeyt Benjamin 1,so camp,6
Praybeyt Benjamin 1,WHAVSHAVBSHAHAHA A MASTERPIECE,0
Praybeyt Benjamin 1,peak filipino cinema,0
Praybeyt Benjamin 1,"Tbh, this is my fav VG film bc of the banters tsaka super funny talaga ng casts like theyre not even trying that hard! I mean i like it in a sense na nakakatawa at nakakahappy kasi parang lgbt member shea then people doubt her pero soon naging proud sila bc of her like achievements ba basta its something like that and i rlly rlly love this. If may pwede mapanood ulit sa cinema, ill choose to watch this over and over again.",0
Praybeyt Benjamin 1,'Di ko maintindihan political alignment ng pelikula na to sa totoo lang,0
Praybeyt Benjamin 1,fun,0
Praybeyt Benjamin 1,"My favorite part was when Pryabeyt Benjamin said, “It’s Praybetin’ Time” then Praybeted all over the place. Definitely one of the most Filipinos films ever 11/10 would watch again",0
Praybeyt Benjamin 1,the philippines has a problem,0
Praybeyt Benjamin 1,Mulan can never attain this type of camp and silliness.Unfortunately Benjie can't live up to its significance.,-1
Praybeyt Benjamin 1,"Vice Ganda as Fa Mulan in a Filipino slapstick comedy filled with out-of-date themes and questionable storylines… yet it kind of works. ""The Unkabogable Praybeyt Benjamin"" works as an afternoon past-time.[Watched on Kapamilya Channel]",0
Praybeyt Benjamin 1,vice ganda: I’m the only bitch serving cunt here  omg  I’m soooo embarrassed,0
Praybeyt Benjamin 1,directed by taika waititi,0
Praybeyt Benjamin 1,"UNKABOGABLE, it didn’t need a sequel.",0
Praybeyt Benjamin 1,"I am really not a fan of comedy films, that is for sure. I like that the film discusses some issues about the lgbtqia+. However, this film genre is really not my cup of tea. Or am I lacking some humor? I don't know, I don't find it funny when there are some sensual scenes. Or when someone is saying harsh words and labelling it as a joke, so it won't deem offensive. And I hate the part in the movie where one of the supporting character is being mad, because the main character is not out as a gay. As if our society is more accepting, hmp.",0
Praybeyt Benjamin 1,"Mulan live action Filipino version eme. one of my key takeways sa pelikula na 'to, nagiging kasangkapan sya upang magkaron ng sense of homonationalism yung audience which is okay at hindi okay in some point hahahaha. bakit kailangan pa magkaroon ng significant achievements o great deeds ang bakla para lubusang matanggap ng lipunan ang pinili nyang kasarian o sabihin nang pagkatao nya. (pagliligtas ni Praybeyt Benjamin sa lolo nya sa kabila ng pagtanggal sa kanya sa army dulot ng istigma at diskriminasyon) nagkakaroon tuloy ng istupidong nosyon na tanggap at may halaga lang ang mga bakla kung ito ay tumutugon/sumusunod sa mga values/norms na inimpose ng mga institusyon/organisasyon na bumubuo sa lipunan para sa mga hindi heteronormal (hal. kapag disente manamit o di kaya ay mataas ang grado sa eskwela o pag-aaruga ng pamilya dahil walang magiging asawa) tas pag indi nasusunod ang value at norms, ituturing na baklang kalye, baklang karnibal, baklang kanal or worse ikakahiya, itatakwil, icacancel.",0
Praybeyt Benjamin 1,still the best mulan la remake,4
Praybeyt Benjamin 1,starting priDEMONth right!!! loved this one as a kid and i still love it now ,0
Praybeyt Benjamin 1,LOL,0
Praybeyt Benjamin 1,slaay,0
Praybeyt Benjamin 1,The plants vs zombies killed me,0
Praybeyt Benjamin 1,the real camp is hereeeee,6
Praybeyt Benjamin 1,"Thesis watch Dated jokes and military propaganda aside, the dialogue is so rich and entertaining. definitely a cornerstone of LGBTQ+ entertainment in the Philippines",0
Praybeyt Benjamin 1,solid talaga si vice cap,0
Praybeyt Benjamin 1,Full metal jacket golagat edition,0
Praybeyt Benjamin 1,welcome home papsiiiii,3
Praybeyt Benjamin 1,PANGET,0
Praybeyt Benjamin 1,it used to be my comfort movie when i was a child ,0
Praybeyt Benjamin 1,"can you serve? no, like  ?",0
Praybeyt Benjamin 1,mulan if mulan was gay and filipino,1
Praybeyt Benjamin 1,"This joke got me screaming for no reason: ""Sinong colonel?""""Si Hilda Colonel""",0
Praybeyt Benjamin 1,"2022, era of rotc meme lols",0
Praybeyt Benjamin 1,take me back to this era of comedy,0
Praybeyt Benjamin 1,This. is. Cinema,0
Praybeyt Benjamin 1,biblically accurate mulan,4
Praybeyt Benjamin 1,napaka-seryoso naman ng mga tao dito wala ba kayong kaligayahan,0
Praybeyt Benjamin 1,"Tara sundan natin, sigurado ako papunta yan sa kuta kung saan tinatago ang lolo ko eh. Nakita ko kasama nila si colonel e.Sinong colonel?Si Hilda.Sinong Hilda?Si Hilda Colonel.ANG BENTA GAGOOOOO WHHAHAHAHAAHA",0
Praybeyt Benjamin 1,peak cinemagay mulanended homophobia,1
Praybeyt Benjamin 1,DEFINITELY A CULTURAL RESET ,2
Praybeyt Benjamin 1,"wala,nerewatch ko lang ha ha ha",0
Praybeyt Benjamin 1,MAS BETTER SA 2!!!,0
Praybeyt Benjamin 1,i used to have these kind of humor. this is always my fave vice ganda film unti this age...,0
Praybeyt Benjamin 1,vice ganda doesnt make movies like this anymore :( a timeless CAMP,0
Praybeyt Benjamin 1,mmff szn so lemme drop my biased among vg's fimography.,0
Praybeyt Benjamin 1,this is so camp and i live for it,6
Praybeyt Benjamin 1,mulanshieee,0
Praybeyt Benjamin 1,people here wouldn’t understand CAMP!!!! Welcome home papsi!!!!!!,6
Praybeyt Benjamin 1,I-DAWN ZULUETA MO AKO!!!!,0
Praybeyt Benjamin 1,aching ching ching ching!miss u direk wenn,0
Praybeyt Benjamin 1,this is how you do camp,6
Praybeyt Benjamin 1,MULAN AF!!! VICE COULD DO JOKER BUT JOAQUIN PHOENIX COULD NVR DO BENJAMIN SANTOS III!!!,0
Praybeyt Benjamin 1,still cant believe mayroon pa ring homophobia eh nag blockbuster naman ang praybeyt benjamin,1
Praybeyt Benjamin 1,me sa rotc:,0
Praybeyt Benjamin 1,"""Bakla ka 'no?""""Wititit.""pinanindigan talaga nila yung unkabogable sa title cause the humor, the story, and the pro-bading(dingdingding) of this movie is truly unmatched",0
Praybeyt Benjamin 1,changed my life magnum opus ni meme vice reinvented gender shout out to praybeyt benjamin my favorite gender fr ,-1
Praybeyt Benjamin 1,PLSSSSSS THIS MOVIE SENT ME SO MUCH  jokes per minute ratio went wayyy up hea unkabogable > petrang,0
Praybeyt Benjamin 1,Mulan live-action but make it CAMP!,5
Praybeyt Benjamin 1,meme vice saurr mother for this,0
Praybeyt Benjamin 1,mulan ng pinas,0
Praybeyt Benjamin 1,funny the haus tlga mhie pero syempre tangina pa rin ng mga pulis at militar,0
Praybeyt Benjamin 1,puregold mulan hehe,0
Praybeyt Benjamin 1,I hate how I enjoyed this ,0
Praybeyt Benjamin 1,praybeyt benjamin paved the way,-1
Praybeyt Benjamin 1,"The movie is kind of hypocrite, especially the ending. The movie is preaching about gayness and queerness yet in the ending, they simply imply that natural women are better than gay women. The cinematography is kind of off, although the quality is nostalgic. Despite of its flaws, I actually enjoyed it. Some of the lines nga lang ay mediyo uncomfortable at cringe.",0
Praybeyt Benjamin 1,this is a cultural reset... i'll give it a five because it is funny to me.,0
Praybeyt Benjamin 1,meme vice ganda supremacy !!!blessed to have grown up watching her movies with the fam <33benjie santos is AN ICONNNliterally one of my fav movies ever,0
Praybeyt Benjamin 1,WELCOME HOME PAPSIIIis the most iconic line in the history of Philippine cinema,0
Praybeyt Benjamin 1,Basura,0
Praybeyt Benjamin 1,Nearly all of the humor is lost on me and given the love that this movie gets in its home country I'm guessing it was a lost-in-translation situation. Mildly amusing but worse than most of the Thai comedies I've seen and those are usually on my avoid list by this point.,0
Praybeyt Benjamin 1,tangina bat ako pilipino,0
Praybeyt Benjamin 1,this movie will define my future for the upcoming philippine mandatory rotc,0
Praybeyt Benjamin 1,yes i only watch classic filipino films,0
Praybeyt Benjamin 1,a satirical anti-war black comedy film that depicts the horrors of war and toxic masculinity that everyone must view at least once in their lives,0
Praybeyt Benjamin 1,wenn deramas will destroy philippine society,0
Praybeyt Benjamin 1,me sa military service,0
Praybeyt Benjamin 1,"I'm sorry, I know most Filipino cinephiles find it deeply embarrassing that movies like this are their country's most popular, but I really enjoyed this, found it spectacularly funny throughout, with a devil-may-care attitude to comedy that reminded me of nothing short of the Marx Brothers, with Vice Ganda as the perpetually horny, libidinal Harpo. Ready for the sequel! (Special attention to the supporting performances: Derek Ramsay and Eddie Garcia act the hell out of what are terrible roles on paper, but, employing the Leslie Nielsen-in-Airplane role, play them perfectly straight, which in the anarchy around them makes them sooo much funnier.)",0
Praybeyt Benjamin 1,Praybeyt Benjamin > Saving Private Ryan,-1
Praybeyt Benjamin 1,utot gun AHAHAHAHAHAHAHAHAHAHA,0
Praybeyt Benjamin 1,peak Filipino kino,0
Praybeyt Benjamin 1,Me sa mandatory ROTC,0
Praybeyt Benjamin 1,"The world stopped, people were stunned, entire countries froze, economies pummelled, oceans were emptied, hearts were moved, and a cultural reset was served.",-1
Praybeyt Benjamin 1,angas e,0
Praybeyt Benjamin 1,Me af,0
Praybeyt Benjamin 1,The greatest filipino film in history,0
Praybeyt Benjamin 1,Mandatory military service be like,0
Praybeyt Benjamin 1,may bago na akong personality pag natuloy rotc,0
Praybeyt Benjamin 1,IT'S SAUR ICONIC MAS NAGETS KO JOKES NGAYON,0
Praybeyt Benjamin 1,the mulan of her generation,4
Praybeyt Benjamin 1,acclang teens guide to rotc ,0
Praybeyt Benjamin 1,my own private benjamin fr,0
Praybeyt Benjamin 1,MEME QUEEN OF COMEDY,0
Praybeyt Benjamin 1,enjoyable,0
Praybeyt Benjamin 1,Basta natawa lang ako doon sa Hilda Colonel joke.,0
Praybeyt Benjamin 1,Literally ended homophobia,1
Praybeyt Benjamin 1,"the girls that get it, get it, and the girls that don't, don't. ",0
Praybeyt Benjamin 1,top tier pinoy camp,6
Praybeyt Benjamin 1,Can’t believe I watched this in 144p from Amazon Prime for $4.,0
Praybeyt Benjamin 1,comedy gold for baklang kanal,0
Praybeyt Benjamin 1,Full Metal Jacket Golagat,0
Praybeyt Benjamin 1,A Vice Ganda classic,2
Praybeyt Benjamin 1,cinema one is shady for showing this rn ,0
Praybeyt Benjamin 1,S*rah D*30 propose a mandatory military service*Me & my besties :,0
Praybeyt Benjamin 1,,0
Praybeyt Benjamin 1,"The live action Mulan that we deserved, some jokes are still funny for me tho",5
Praybeyt Benjamin 1,the mulan live-action we really deserve,5
Praybeyt Benjamin 1,WELCOME HOME PAPSIIIIII,3
Praybeyt Benjamin 1,1 star para sa pagpasok ni benjie sa military para hindi na problemahin ng tatay nya yung almoranas nya,0
Praybeyt Benjamin 1,this was being showed on free tv before so i was forced to watch it,0
Praybeyt Benjamin 1,benjie is the only soldier i trust!,0
Praybeyt Benjamin 1,Vice maawa ka naman sa viewers. Tama na to please.,0
Praybeyt Benjamin 1,an offensive pro-war and military propaganda shlock that also managed to be pro-lgbt and anti-lgbt at the same timealso why are u here eddie garcia,0
Praybeyt Benjamin 1,"Praybeyt Benjamin, the Greatest war movie of all timeFull Metal what?Inglorious what?Saving Private Who?Hacksaw what??",0
Praybeyt Benjamin 1,"2/5First ViewingIt's so weird to watch a film empowering baklas but also being a slight to baklas as well... there's too much to unpack: the criticism on misogyny in armed forces (but also using tokenistic characters to show masculinity), the essence of family pride encompassing gender, or even love (though with a huge statement that ""real"" girls are ""better"")... it's a lot.",0
Praybeyt Benjamin 1,"Vice Ganda's comedy in 2011 doesn't age well, but I still laughed at this one. This is the best of Wenn Deramas' collaborations with Vice Ganda, tied only by Beauty and the Bestie.",0
Praybeyt Benjamin 1,it's these types of movies with low-quality humor founded on stereotypes and bigoted thinking that cause people to see filipino cinema as nothing but subpar to hollywood (understandably so),0
Praybeyt Benjamin 1,It didn't age well but it's very fascinating to see Vice Ganda in his first starring feature and his previous comedic style in its prime.,0
Praybeyt Benjamin 1,mulan who!,4
Praybeyt Benjamin 1,My friends forced me to watch this  AND THIS IS FOR YOU JOSH,0
Praybeyt Benjamin 1,the only live action mulan PERIOD,5
Praybeyt Benjamin 1,this is for you josh ,0
Praybeyt Benjamin 1,the mulan live action we never knew we needed but we deserved,5
Praybeyt Benjamin 1,The live-action Mulan that we deserve.,5
Praybeyt Benjamin 1,"cinematic mastapiece, this is peak cinema. it all goes downhil from here",0
Praybeyt Benjamin 1,Corny,0
Praybeyt Benjamin 1,Just logging this,0
Praybeyt Benjamin 1,the beginning of vice ganda's box office dominance.mabuhay ang mga baklaaaaaaa,0
Praybeyt Benjamin 1,comedic gold that isn’t just a meme compilation,0
Praybeyt Benjamin 1,"didn’t age well. it was a bad idea to watch this after ang tanging ina. also, ngayon ko lang napansin ‘yung lalaking bigla na lang sumulpot sa squad nila benjamin. this further supports the fact that the world ended in 2012 and we’ve been living in a simulation ever since!!!! chz",-1
Praybeyt Benjamin 1,Ano 'yun?,0
Praybeyt Benjamin 1,"Benjamin Santos: Filipino Mulan, beauty queen, war hero, gay spider, among others",1
